song,event_idx,lyric,interval_pitch
20,314,も,-2.0
20,315,うぃ,5.0
20,316,ん,-1.0
20,317,く,-4.0
20,318,で,-3.0
20,319,しゅ,0.0
20,320,ん,8.0
20,321,さ,-1.0
20,324,つ,
20,328,あ,
20,329,い,2.0
20,330,し,0.0
20,331,て,-2.0
20,332,る,2.0
20,333,の,3.0
20,334,さ,-1.0
20,335,い,-4.0
20,336,ん,2.0
21,10,む,
21,11,く,0.0
21,12,ち,2.0
21,13,な,-2.0
21,16,は,
21,17,あ,-1.0
21,18,と,1.0
21,19,ひ,2.0
21,20,ら,0.0
21,21,い,0.0
21,22,た,2.0
21,23,ら,-2.0
21,25,す,
21,26,す,2.0
21,28,も,
21,31,こ,
21,32,え,-1.0
21,33,あ,-4.0
21,34,わ,2.0
21,35,せ,-2.0
21,36,て,0.0
21,39,き,
21,40,ら,0.0
21,41,き,2.0
21,42,ら,-2.0
21,45,し,
21,46,て,-1.0
21,47,い,1.0
21,48,る,2.0
21,49,じ,0.0
21,50,ぶ,0.0
21,51,ん,2.0
21,52,お,-2.0
21,54,つ,
21,55,か,4.0
21,57,も,
21,59,だ,
21,60,い,-1.0
21,61,す,-4.0
21,62,き,2.0
21,63,な,3.0
21,64,こ,2.0
21,65,と,-2.0
21,66,し,-1.0
21,67,よ,1.0
21,71,か,
21,72,ち,0.0
21,73,か,0.0
21,74,ま,0.0
21,75,け,-2.0
21,76,だ,-5.0
21,77,なん,0.0
21,78,て,5.0
21,80,かん,
21,81,け,0.0
21,82,な,-3.0
21,83,い,7.0
21,84,じゃ,1.0
21,85,な,-1.0
21,86,い,-2.0
21,88,さ,
21,90,て,
21,91,と,-1.0
21,92,て,1.0
21,93,つ,2.0
21,94,な,-2.0
21,95,い,-1.0
21,96,で,-4.0
21,98,へい,
21,99,じゃんぷ,2.0
21,102,ぱ,
21,103,てぃ,0.0
21,104,い,2.0
21,105,わ,1.0
21,106,は,0.0
21,107,じ,-1.0
21,108,ま,1.0
21,109,る,-1.0
21,114,れっつ,
21,115,だんす,2.0
21,116,わん,1.0
21,117,つ,0.0
21,118,すり,0.0
21,120,み,
21,121,ら,-1.0
21,122,い,1.0
21,123,え,2.0
21,124,そ,-7.0
21,125,ず,7.0
21,126,っ,0.0
21,127,と,0.0
21,129,み,
21,130,ん,-2.0
21,131,な,2.0
21,132,で,2.0
21,133,ぜっ,-5.0
21,134,たい,1.0
21,136,あ,
21,137,き,0.0
21,138,ら,-2.0
21,139,め,-2.0
21,140,た,-1.0
21,141,く,1.0
21,142,ない,2.0
21,143,か,2.0
21,144,ら,0.0
21,146,れっつ,
21,147,しん,2.0
21,148,どぅ,1.0
21,149,まい,0.0
21,150,べす,0.0
21,152,あ,
21,154,し,
21,155,た,1.0
21,156,わ,2.0
21,157,きっ,-7.0
21,158,と,7.0
21,160,か,
21,161,が,-1.0
21,162,や,-4.0
21,163,い,2.0
21,165,て,
21,166,る,0.0
21,168,ち,
21,169,か,2.0
21,170,ら,1.0
21,172,あ,
21,173,わ,-1.0
21,174,せ,1.0
21,175,て,-1.0
21,177,と,
21,178,き,2.0
21,179,め,0.0
21,180,き,3.0
21,181,さ,4.0
21,182,が,-2.0
21,183,し,-2.0
21,184,て,-1.0
21,185,く,-4.0
21,186,つ,2.0
21,187,か,0.0
21,188,み,0.0
21,189,と,-2.0
21,190,ろ,2.0
21,192,ぷ,
21,193,り,-3.0
21,194,ぱ,-2.0
21,195,ら,2.0
21,243,う,
21,244,ま,0.0
21,245,く,0.0
21,246,い,-3.0
21,247,か,3.0
21,248,な,2.0
21,249,い,2.0
21,251,と,
21,252,か,0.0
21,254,す,
21,255,れ,0.0
21,256,ち,0.0
21,257,が,-4.0
21,258,い,4.0
21,259,ば,1.0
21,260,か,2.0
21,261,り,-2.0
21,262,で,0.0
21,264,だ,
21,265,め,0.0
21,266,に,0.0
21,267,な,-3.0
21,268,り,3.0
21,269,そ,2.0
21,270,お,2.0
21,271,な,-2.0
21,272,と,-2.0
21,273,き,0.0
21,274,わ,2.0
21,275,い,0.0
21,276,しょ,2.0
21,277,に,0.0
21,280,ふ,
21,281,た,0.0
21,282,つ,0.0
21,284,お,
21,285,り,-2.0
21,286,の,2.0
21,287,ゆ,1.0
21,288,め,2.0
21,289,お,0.0
21,290,か,0.0
21,291,な,-3.0
21,292,え,3.0
21,293,よ,-3.0
21,294,お,5.0
21,298,え,
21,300,が,
21,301,お,0.0
21,303,う,
21,304,け,0.0
21,306,と,
21,307,ろ,0.0
21,317,そ,
21,318,お,2.0
21,319,いっ,1.0
21,320,しょ,0.0
21,321,に,0.0
21,323,う,
21,324,た,-1.0
21,325,い,1.0
21,326,たい,2.0
21,327,ね,-7.0
21,328,いっ,7.0
21,329,しょ,0.0
21,330,に,0.0
21,332,お,
21,333,ど,-2.0
21,334,り,2.0
21,335,たい,2.0
21,336,ぜっ,-5.0
21,337,たい,1.0
21,339,あ,
21,340,き,0.0
21,341,ら,-2.0
21,342,め,-2.0
21,343,な,-1.0
21,344,い,1.0
21,345,よ,4.0
21,349,れっつ,
21,350,ごう,2.0
22,4,さ,
22,5,が,0.0
22,8,し,
22,9,に,0.0
22,12,ゆ,
22,13,こ,0.0
22,18,み,
22,19,は,0.0
22,22,て,
22,23,ぬ,0.0
22,26,み,
22,27,らい,0.0
22,41,なん,
22,42,ど,0.0
22,43,き,0.0
22,44,ず,0.0
22,45,つ,-2.0
22,46,け,5.0
22,47,ら,-3.0
22,48,れ,-2.0
22,49,て,5.0
22,50,も,-3.0
22,56,そ,
22,57,の,0.0
22,58,い,-2.0
22,59,た,-2.0
22,60,み,-1.0
22,61,の,0.0
22,62,ぶん,-2.0
22,63,だ,7.0
22,64,け,0.0
22,68,き,
22,69,の,0.0
22,70,お,-2.0
22,71,よ,-2.0
22,72,り,-1.0
22,74,つ,
22,75,よく,1.0
22,78,な,
22,79,っ,0.0
22,81,て,
22,82,る,0.0
22,88,ぼ,
22,89,く,0.0
22,90,た,0.0
22,91,ち,0.0
22,92,わ,0.0
22,95,ひ,
22,96,と,5.0
22,97,り,-3.0
22,98,な,-2.0
22,99,ん,5.0
22,100,か,2.0
22,103,じゃ,
22,104,ない,0.0
22,109,か,
22,110,ん,0.0
22,111,じ,-2.0
22,112,て,-2.0
22,113,く,-1.0
22,114,れ,0.0
22,115,る,-2.0
22,116,な,7.0
22,117,ら,0.0
22,121,も,
22,122,お,0.0
22,123,い,-2.0
22,124,ち,3.0
22,125,ど,-1.0
22,127,わ,-2.0
22,128,らっ,-2.0
22,133,て,
22,135,ほ,
22,136,しい,0.0
22,142,い,
22,143,ま,0.0
22,144,で,2.0
22,145,き,-4.0
22,146,る,0.0
22,147,こ,-1.0
22,149,と,1.0
22,154,ひっ,
22,157,し,
22,158,に,-2.0
22,159,や,3.0
22,160,る,-1.0
22,162,し,7.0
22,163,か,0.0
22,164,な,-7.0
22,165,いん,-2.0
22,166,だ,2.0
22,167,よ,-4.0
22,172,そ,
22,173,れ,0.0
22,176,が,
22,177,い,0.0
22,179,き,
22,180,るっ,0.0
22,183,て,
22,184,ゆ,0.0
22,187,こ,
22,188,と,-1.0
22,193,さ,
22,194,が,0.0
22,197,し,
22,198,に,0.0
22,201,ゆ,
22,202,こ,0.0
22,206,ど,
22,207,ん,0.0
22,208,な,0.0
22,209,に,7.0
22,210,は,-2.0
22,211,て,-1.0
22,212,なく,1.0
22,213,て,-1.0
22,214,も,-4.0
22,218,し,
22,219,ん,0.0
22,222,じ,
22,223,て,0.0
22,224,ゆ,1.0
22,225,こ,0.0
22,229,そ,
22,230,だ,0.0
22,233,て,
22,234,て,-1.0
22,235,き,0.0
22,236,た,8.0
22,239,お,
22,242,も,
22,243,い,-2.0
22,247,げん,
22,250,かい,
22,253,こ,
22,254,え,1.0
22,255,て,-5.0
22,259,は,
22,263,し,
22,264,り,-1.0
22,265,ぬい,0.0
22,268,て,
22,271,やっ,
22,275,と,
22,280,そ,
22,281,の,2.0
22,282,さ,0.0
22,286,き,
22,287,に,0.0
22,290,み,
22,291,え,-2.0
22,292,る,-1.0
22,296,み,
22,297,らい,0.0
22,298,お,0.0
22,299,ゆ,-4.0
22,300,め,4.0
22,304,と,
22,307,よ,
22,308,ぶ,1.0
22,309,ん,-1.0
22,310,だ,-2.0
22,376,ふ,
22,377,ま,0.0
22,378,れ,0.0
22,379,て,2.0
22,380,お,1.0
22,381,ら,2.0
22,382,れ,-2.0
22,385,て,
22,388,き,
22,390,ず,
22,394,つ,
22,395,け,-3.0
22,396,ら,5.0
22,397,れ,-2.0
22,401,そ,
22,402,れ,0.0
22,403,で,0.0
22,404,も,2.0
22,405,は,1.0
22,406,な,2.0
22,409,さ,
22,410,な,-1.0
22,411,かっ,-2.0
22,413,た,
22,418,ゆ,
22,419,め,-2.0
22,420,で,-1.0
22,421,しょ,-2.0
22,424,つ,
22,425,よ,0.0
22,426,い,0.0
22,427,ま,2.0
22,428,な,1.0
22,429,ざ,2.0
22,432,し,
22,433,で,-1.0
22,434,い,-2.0
22,435,ま,2.0
22,439,ま,
22,440,え,0.0
22,441,お,-7.0
22,442,む,7.0
22,443,く,1.0
22,446,き,
22,447,み,0.0
22,448,と,0.0
22,449,いっ,0.0
22,450,しょ,2.0
22,451,に,0.0
22,454,さあ,
22,456,か,
22,457,け,-2.0
22,458,だ,-1.0
22,459,そ,-2.0
22,460,お,2.0
23,4,ど,
23,5,き,2.0
23,6,ど,2.0
23,7,き,0.0
23,9,し,
23,10,た,1.0
23,11,い,-1.0
23,12,よ,-3.0
23,16,は,
23,17,し,6.0
23,18,れ,-2.0
23,22,こ,
23,23,れ,2.0
23,24,か,1.0
23,25,ら,0.0
23,29,は,
23,30,じ,-2.0
23,31,ま,-1.0
23,32,る,1.0
23,35,た,
23,36,か,3.0
23,37,ら,0.0
23,38,も,5.0
23,39,の,-1.0
23,40,お,-4.0
23,41,み,5.0
23,42,つ,-1.0
23,43,け,-4.0
23,44,よ,0.0
23,57,だい,
23,58,えっ,0.0
23,59,と,0.0
23,60,お,2.0
23,63,す,
23,64,るっ,-1.0
23,67,て,
23,69,き,
23,70,め,-8.0
23,71,た,1.0
23,74,ら,
23,75,い,2.0
23,76,しゅ,1.0
23,77,う,0.0
23,80,か,
23,81,ら,2.0
23,82,に,1.0
23,83,き,0.0
23,84,め,2.0
23,86,た,
23,91,ば,
23,92,い,0.0
23,94,と,
23,96,が,
23,97,え,-1.0
23,98,り,-2.0
23,99,の,-2.0
23,100,こ,2.0
23,101,ん,5.0
23,102,び,2.0
23,103,に,-9.0
23,106,よ,
23,107,け,2.0
23,108,て,1.0
23,112,と,
23,113,お,2.0
23,114,ま,1.0
23,115,わ,0.0
23,116,り,2.0
23,117,し,-2.0
23,118,た,-1.0
23,119,り,1.0
23,125,お,
23,126,め,0.0
23,127,あ,-3.0
23,128,て,3.0
23,129,の,-1.0
23,131,ふ,
23,132,く,-2.0
23,133,ほ,4.0
23,134,し,0.0
23,135,い,-2.0
23,136,の,0.0
23,141,あ,
23,142,と,0.0
23,143,す,-5.0
23,144,こ,5.0
23,145,し,-2.0
23,147,の,
23,148,が,-1.0
23,149,ま,3.0
23,150,ん,0.0
23,151,な,-1.0
23,152,の,0.0
23,159,つ,
23,160,よ,10.0
23,161,い,-3.0
23,163,お,
23,164,も,-2.0
23,165,い,-1.0
23,166,わ,1.0
23,170,ぜっ,
23,171,たい,0.0
23,173,か,
23,174,な,-3.0
23,175,う,-4.0
23,176,よ,0.0
23,180,そ,
23,181,れ,3.0
23,182,も,0.0
23,185,じょ,
23,186,し,2.0
23,187,りょ,1.0
23,188,く,2.0
23,189,で,-5.0
23,190,しょ,7.0
23,195,がん,
23,196,ばっ,4.0
23,197,て,3.0
23,198,ゆ,3.0
23,200,こ,
23,204,い,
23,205,そ,2.0
23,206,が,2.0
23,207,し,0.0
23,211,ま,
23,212,い,2.0
23,213,に,2.0
23,214,ち,0.0
23,216,た,
23,217,の,1.0
23,218,し,-1.0
23,219,も,-3.0
23,223,い,
23,224,つ,6.0
23,226,か,
23,230,え,
23,231,が,2.0
23,232,お,1.0
23,233,に,0.0
23,237,な,
23,238,る,-2.0
23,239,と,-1.0
23,240,い,1.0
23,242,い,
23,243,ね,0.0
23,246,どん,
23,247,な,4.0
23,248,と,3.0
23,249,き,3.0
23,250,も,-1.0
23,254,こ,
23,255,お,2.0
23,256,か,2.0
23,257,い,0.0
23,261,し,
23,262,た,2.0
23,263,く,2.0
23,264,ない,0.0
23,268,わ,
23,269,た,1.0
23,270,し,2.0
23,271,に,-2.0
23,272,な,-1.0
23,273,る,1.0
23,274,た,-1.0
23,275,め,-2.0
23,276,に,-2.0
23,282,わ,
23,283,く,3.0
23,284,わ,2.0
23,286,く,
23,289,し,
23,290,た,2.0
23,291,い,-2.0
23,295,た,
23,296,か,2.0
23,297,ら,1.0
23,298,も,0.0
23,300,の,
23,301,ど,5.0
23,302,こ,-1.0
23,303,に,-4.0
23,304,あ,5.0
23,305,る,-1.0
23,306,の,-4.0
23,307,も,5.0
23,308,をっ,-1.0
23,309,と,-4.0
23,310,さ,5.0
23,311,が,-1.0
23,312,そ,-4.0
23,313,お,0.0
24,13,へい,
24,15,ぼん,
24,16,な,0.0
24,20,ひ,
24,21,び,-5.0
24,22,に,0.0
24,24,あ,
24,25,き,5.0
24,26,ちゃ,-5.0
24,27,っ,5.0
24,31,た,
24,32,の,1.0
24,33,な,2.0
24,34,ら,2.0
24,40,こ,
24,41,こ,-2.0
24,42,ろ,-2.0
24,46,き,
24,47,が,1.0
24,49,え,
24,53,て,
24,59,あ,
24,61,そ,
24,65,び,
24,66,に,4.0
24,67,ゆ,-2.0
24,68,こ,0.0
24,74,み,
24,75,ん,4.0
24,76,な,-2.0
24,77,で,0.0
24,83,ご,
24,84,き,0.0
24,85,げん,0.0
24,86,な,0.0
24,87,みゅ,0.0
24,88,う,-5.0
24,89,じっく,0.0
24,91,き,
24,92,こ,2.0
24,93,え,-2.0
24,94,る,5.0
24,98,み,
24,99,ら,1.0
24,101,い,
24,105,の,
24,111,さ,
24,112,い,1.0
24,113,し,2.0
24,114,ん,0.0
24,115,え,0.0
24,117,り,
24,118,あ,-9.0
24,126,い,
24,127,ち,3.0
24,128,ば,-3.0
24,129,ん,8.0
24,130,の,-1.0
24,131,り,-2.0
24,132,し,-2.0
24,134,よ,
24,138,お,
24,145,ちゃ,
24,149,あ,
24,150,む,0.0
24,155,ぽ,
24,156,いん,-1.0
24,157,と,8.0
24,158,わ,0.0
24,164,と,
24,165,び,1.0
24,170,き,
24,171,り,-2.0
24,172,の,-2.0
24,177,すまい,
24,184,と,
24,185,も,2.0
24,189,だ,
24,193,ち,
24,194,み,0.0
24,196,ん,
24,197,な,0.0
24,203,あ,
24,204,つ,0.0
24,205,まっ,9.0
24,209,て,
24,217,か,
24,218,ね,3.0
24,219,お,-2.0
24,220,な,-1.0
24,221,ら,-4.0
24,222,し,4.0
24,223,た,-2.0
24,224,ら,0.0
24,230,み,
24,231,ら,4.0
24,235,く,
24,236,る,2.0
24,238,どり,
24,239,ま,2.0
24,246,に,
24,247,じ,2.0
24,248,い,2.0
24,249,ろ,1.0
24,250,に,2.0
24,254,か,
24,255,が,0.0
24,256,や,2.0
24,260,く,
24,266,ゆ,
24,267,め,-2.0
24,268,お,-2.0
24,269,み,0.0
24,270,つ,0.0
24,272,け,
24,273,に,-1.0
24,274,ゆ,-4.0
24,278,こ,
24,281,き,
24,282,ら,-1.0
24,283,き,1.0
24,284,ら,2.0
24,286,と,
24,287,き,2.0
24,288,め,2.0
24,292,い,
24,293,た,-1.0
24,294,ら,-4.0
24,297,お,
24,298,も,3.0
24,299,い,4.0
24,300,の,-2.0
24,301,ま,-2.0
24,302,ま,2.0
24,306,た,
24,308,の,13.0
24,312,しん,
24,313,じゃ,-3.0
24,314,え,3.0
24,321,き,
24,322,み,0.0
24,323,と,0.0
24,324,な,2.0
24,325,ら,-2.0
24,332,ど,
24,336,こ,
24,337,ま,-2.0
24,338,で,0.0
24,339,も,0.0
24,341,ゆ,
24,345,け,
24,346,る,-4.0
24,347,よ,0.0
24,350,お,
24,351,わ,-1.0
24,352,ら,1.0
24,353,な,2.0
24,354,い,-2.0
24,355,も,2.0
24,356,の,2.0
24,360,が,
24,361,た,-1.0
24,362,り,-4.0
24,366,す,
24,367,た,10.0
24,371,と,
24,372,し,-1.0
24,373,よ,-2.0
24,374,お,0.0
24,381,ぷ,
24,382,り,0.0
24,383,ぱ,-1.0
24,384,ら,1.0
24,386,ど,
24,390,り,
24,391,む,-2.0
24,395,ぱ,
24,396,れど,0.0
25,11,ま,
25,12,ち,2.0
25,13,こ,3.0
25,14,が,-1.0
25,15,れ,-2.0
25,16,た,-2.0
25,19,き,
25,20,せ,-2.0
25,21,つ,4.0
25,22,が,-2.0
25,23,く,-2.0
25,24,る,2.0
25,27,ど,
25,28,こ,1.0
25,29,に,7.0
25,30,で,-1.0
25,31,か,-2.0
25,32,け,-2.0
25,33,よ,7.0
25,34,お,-1.0
25,36,な,
25,37,つ,3.0
25,38,の,1.0
25,39,だ,-8.0
25,40,い,3.0
25,41,あ,-1.0
25,42,り,1.0
25,45,う,
25,46,み,2.0
25,47,に,3.0
25,48,ゆ,-1.0
25,49,こ,-2.0
25,50,お,-2.0
25,53,や,
25,54,ま,-2.0
25,55,が,4.0
25,56,い,-2.0
25,57,い,-2.0
25,58,の,2.0
25,61,か,
25,62,み,1.0
25,63,あ,7.0
25,64,わ,-1.0
25,65,ない,-2.0
25,66,ふ,-2.0
25,67,た,7.0
25,68,り,-1.0
25,70,ま,
25,71,じ,3.0
25,72,もん,1.0
25,73,だ,-8.0
25,74,い,3.0
25,75,あ,-1.0
25,76,り,1.0
25,78,そ,
25,79,お,2.0
25,80,ぞ,-2.0
25,81,お,7.0
25,83,し,
25,84,て,2.0
25,85,み,-2.0
25,86,て,7.0
25,88,な,
25,89,つ,2.0
25,90,わ,2.0
25,91,やっ,1.0
25,92,ぱ,-1.0
25,93,り,1.0
25,94,う,2.0
25,95,み,-3.0
25,96,で,-2.0
25,97,しょ,-2.0
25,99,み,
25,100,ず,2.0
25,101,ぎ,2.0
25,102,に,-4.0
25,104,き,
25,105,が,-1.0
25,106,え,-2.0
25,107,た,-2.0
25,108,わ,0.0
25,109,た,7.0
25,110,し,-2.0
25,111,ひ,4.0
25,112,と,1.0
25,113,り,-1.0
25,114,じ,1.0
25,115,め,-1.0
25,116,に,1.0
25,118,し,
25,119,た,-1.0
25,120,い,1.0
25,121,で,-1.0
25,122,しょ,3.0
25,124,な,
25,125,つ,2.0
25,126,の,5.0
25,127,き,-7.0
25,128,み,7.0
25,129,と,-7.0
25,130,め,7.0
25,131,ら,-2.0
25,132,め,-1.0
25,133,ら,-2.0
25,135,し,
25,136,げ,2.0
25,137,き,3.0
25,138,て,-1.0
25,139,き,-2.0
25,140,な,2.0
25,141,こ,-2.0
25,142,い,-2.0
25,143,も,2.0
25,144,よ,-2.0
25,145,お,4.0
25,147,う,
25,148,み,0.0
25,149,よ,0.0
25,150,り,2.0
25,151,ふ,3.0
25,152,か,2.0
25,153,い,2.0
25,154,あ,1.0
25,155,い,2.0
25,156,じょ,-7.0
25,157,お,-1.0
25,158,に,1.0
25,160,お,
25,161,ぼ,0.0
25,162,れ,7.0
25,163,て,0.0
25,164,み,-2.0
25,165,た,-1.0
25,166,い,1.0
25,167,な,2.0
25,168,つ,2.0
25,169,や,-2.0
25,170,す,2.0
25,171,み,-2.0
25,173,な,
25,174,つ,2.0
25,175,の,5.0
25,176,き,-7.0
25,177,み,7.0
25,178,と,-7.0
25,179,は,7.0
25,180,ら,-2.0
25,181,は,-1.0
25,182,ら,-2.0
25,184,と,
25,185,ろ,2.0
25,186,け,3.0
25,187,そ,-1.0
25,188,お,-2.0
25,189,な,2.0
25,190,こ,-2.0
25,191,い,-2.0
25,192,ご,2.0
25,193,こ,-2.0
25,194,ろ,4.0
25,196,い,
25,197,ち,-2.0
25,198,ど,0.0
25,199,か,2.0
25,200,ぎ,3.0
25,201,り,2.0
25,202,の,2.0
25,203,な,1.0
25,204,つ,2.0
25,205,だ,-7.0
25,206,か,-1.0
25,207,ら,1.0
25,209,ふ,
25,210,た,0.0
25,211,り,-7.0
25,212,で,0.0
25,214,と,
25,215,び,-1.0
25,216,こ,1.0
25,217,ん,2.0
25,218,で,-3.0
25,219,み,-4.0
25,220,よっ,2.0
25,221,か,-2.0
25,224,さ,
25,225,ま,0.0
25,226,ば,0.0
25,227,け,0.0
25,228,しょん,0.0
25,229,らぶ,0.0
26,12,ひ,
26,13,み,0.0
26,14,つ,2.0
26,15,の,0.0
26,17,と,
26,18,び,2.0
26,19,ら,1.0
26,20,お,-4.0
26,21,あ,0.0
26,22,け,-1.0
26,23,よ,-2.0
26,24,お,2.0
26,26,は,
26,27,ず,-2.0
26,28,か,-2.0
26,30,し,
26,31,が,8.0
26,32,ら,5.0
26,33,な,0.0
26,34,い,-3.0
26,35,で,0.0
26,37,そ,
26,38,こ,0.0
26,39,わ,2.0
26,41,す,
26,42,て,2.0
26,43,き,2.0
26,44,な,1.0
26,46,わん,
26,47,だ,2.0
26,48,らんど,-2.0
26,50,だ,
26,51,れ,0.0
26,52,も,2.0
26,53,が,0.0
26,55,み,
26,56,た,2.0
26,57,こ,1.0
26,59,と,
26,60,ない,0.0
26,61,よ,-1.0
26,62,お,-2.0
26,63,な,2.0
26,65,わ,
26,66,た,-2.0
26,67,し,-2.0
26,68,だ,-1.0
26,69,け,8.0
26,70,の,5.0
26,71,せ,0.0
26,72,か,2.0
26,73,い,-2.0
26,75,めい,
26,76,きん,2.0
26,77,ぐ,3.0
26,78,し,2.0
26,79,よ,2.0
26,80,お,-4.0
26,84,と,
26,85,も,0.0
26,86,だ,0.0
26,88,ち,
26,89,み,-2.0
26,90,つ,5.0
26,91,け,0.0
26,92,て,2.0
26,94,さ,
26,96,そ,
26,97,をっ,3.0
26,98,た,5.0
26,99,ら,-3.0
26,101,そ,
26,102,れ,2.0
26,103,わ,1.0
26,104,うん,0.0
26,105,め,-7.0
26,106,い,-1.0
26,107,の,1.0
26,108,す,0.0
26,109,て,7.0
26,110,え,2.0
26,111,じ,0.0
26,112,え,-2.0
26,113,つ,0.0
26,114,な,2.0
26,116,が,
26,117,る,0.0
26,119,さい,
26,120,こ,3.0
26,121,お,2.0
26,122,の,3.0
26,123,ぱ,-1.0
26,125,す,
26,126,ぽ,2.0
26,127,お,1.0
26,128,と,-1.0
26,132,ゆ,
26,133,め,9.0
26,134,わ,-2.0
26,136,か,
26,137,な,-2.0
26,138,え,2.0
26,139,る,-2.0
26,140,も,-5.0
26,141,の,9.0
26,142,ちゃん,-2.0
26,145,す,
26,146,に,-2.0
26,147,つ,2.0
26,148,な,2.0
26,149,げ,3.0
26,150,よ,-8.0
26,151,お,1.0
26,153,あ,
26,154,こ,-1.0
26,155,が,1.0
26,156,れ,2.0
26,157,て,2.0
26,158,る,-4.0
26,160,あ,
26,161,い,-1.0
26,162,ど,-2.0
26,163,る,-2.0
26,164,め,0.0
26,165,ざ,0.0
26,167,し,
26,168,て,0.0
26,171,みん,
26,173,な,
26,174,で,-2.0
26,175,い,2.0
26,176,い,-2.0
26,177,しょ,-5.0
26,178,に,9.0
26,179,き,-2.0
26,182,せ,
26,183,き,-2.0
26,184,お,2.0
26,185,こ,2.0
26,186,そ,3.0
26,187,お,-8.0
26,188,よ,1.0
26,190,き,
26,191,ら,-1.0
26,192,き,1.0
26,193,ら,2.0
26,194,か,2.0
26,195,が,0.0
26,196,や,-4.0
26,197,き,0.0
26,198,だ,2.0
26,200,す,
26,203,ぷ,
26,204,り,-1.0
26,205,ぱ,1.0
26,206,ら,2.0
26,207,ふぁん,0.0
26,209,た,
26,210,じ,0.0
27,6,あ,
27,10,す,
27,11,お,0.0
27,13,ま,
27,14,だ,-2.0
27,15,しん,-2.0
27,16,じ,-1.0
27,17,て,1.0
27,18,る,-1.0
27,19,か,-4.0
27,20,ら,0.0
27,25,こ,
27,26,こ,2.0
27,27,ろ,7.0
27,28,つ,-2.0
27,29,な,0.0
27,30,ぎ,2.0
27,31,い,3.0
27,32,ま,-3.0
27,33,お,-2.0
27,34,い,0.0
27,35,き,2.0
27,36,る,-7.0
27,48,か,
27,51,す,
27,52,か,-1.0
27,53,な,1.0
27,54,ひ,2.0
27,58,か,
27,62,り,
27,64,に,1.0
27,68,き,
27,71,ぼ,
27,74,お,
27,75,と,-2.0
27,76,な,-1.0
27,79,ず,
27,82,け,
27,84,て,
27,88,だ,
27,89,い,0.0
27,90,じ,1.0
27,91,に,-1.0
27,93,ぎゅっ,-7.0
27,96,と,
27,99,だき,
27,101,し,
27,103,め,
27,107,た,
27,108,ん,2.0
27,109,だ,0.0
27,112,ぼ,
27,113,く,0.0
27,114,ら,-1.0
27,115,わ,1.0
27,116,げん,2.0
27,119,かい,
27,120,なん,2.0
27,122,て,1.0
27,126,み,
27,129,と,
27,130,め,2.0
27,131,ちゃ,-2.0
27,132,い,-1.0
27,134,な,-2.0
27,135,い,-2.0
27,136,よ,2.0
27,140,こ,
27,141,こ,0.0
27,142,ろ,1.0
27,143,が,-1.0
27,146,う,
27,147,ご,0.0
27,148,け,0.0
27,149,ば,3.0
27,150,み,2.0
27,151,ら,2.0
27,152,い,-2.0
27,153,わ,0.0
27,154,か,0.0
27,155,わ,3.0
27,156,る,-1.0
27,159,お,
27,160,も,-2.0
27,162,い,5.0
27,168,ね,
27,169,が,-2.0
27,171,う,5.0
27,177,で,
27,180,じゃ,
27,181,ぶ,0.0
27,183,お,
27,184,い,-2.0
27,186,か,2.0
27,187,け,-5.0
27,188,さ,-4.0
27,189,あ,2.0
27,192,ふ,
27,193,み,2.0
27,195,だ,-2.0
27,198,せ,
27,203,さ,
27,204,め,0.0
27,205,ない,0.0
27,206,ゆ,-2.0
27,207,め,3.0
27,208,の,-1.0
27,213,ほ,
27,214,てっ,0.0
27,217,た,
27,218,び,-2.0
27,219,ね,-2.0
27,220,つ,-1.0
27,221,の,0.0
27,222,な,0.0
27,225,か,
27,226,ぼ,2.0
27,229,く,
27,230,ら,-8.0
27,234,あ,
27,235,き,0.0
27,236,れ,0.0
27,237,る,0.0
27,238,く,-2.0
27,239,ら,3.0
27,240,い,-1.0
27,245,ぜん,
27,247,りょ,
27,248,く,0.0
27,249,で,-2.0
27,250,きょ,-2.0
27,251,お,2.0
27,252,お,0.0
27,257,あ,
27,258,が,-2.0
27,259,く,-1.0
27,262,ひ,
27,263,と,0.0
27,264,り,0.0
27,265,じゃ,0.0
27,266,な,-2.0
27,267,い,3.0
27,268,よ,-1.0
27,272,そ,
27,273,の,0.0
27,274,こ,0.0
27,275,え,0.0
27,276,が,-2.0
27,277,み,-2.0
27,278,ち,-1.0
27,280,び,
27,281,い,2.0
27,282,く,-2.0
27,283,ほ,2.0
27,284,お,-7.0
27,285,え,7.0
27,286,は,1.0
27,287,し,2.0
27,288,れ,-3.0
27,290,ね,
27,291,く,0.0
27,295,す,
27,296,てっぷ,0.0
27,300,ね,
27,301,く,0.0
27,305,す,
27,306,てじ,0.0
27,311,ぼ,
27,312,く,4.0
27,313,ら,-3.0
27,314,お,-2.0
27,315,ま,2.0
27,317,つ,
27,321,つ,
27,322,ぎ,0.0
27,323,の,0.0
27,324,ば,0.0
27,325,しょ,1.0
27,326,ま,-1.0
27,327,で,-2.0
27,330,こ,
27,331,こ,0.0
27,332,ろ,0.0
27,333,か,0.0
27,334,さ,1.0
27,335,ね,-1.0
27,336,て,-2.0
27,339,うん,
27,340,めい,0.0
27,341,こ,1.0
27,342,え,-1.0
27,343,て,-2.0
27,346,い,
27,347,ま,0.0
27,348,お,0.0
27,349,い,0.0
