song,event_idx,lyric,interval_pitch,consonant,vowel,special
40,174,ぶ,-2.0,b,u,None
40,175,と,-1.0,t,o,None
40,176,お,1.0,None,o,None
40,178,お,,None,o,None
40,179,も,0.0,m,o,None
40,180,え,2.0,None,e,None
40,181,る,-2.0,r,u,None
40,182,よ,4.0,y,o,None
40,183,な,-2.0,n,a,None
40,184,ん,-2.0,None,None,N
40,185,で,4.0,d,e,None
40,186,ま,-4.0,m,a,None
40,186,い,,None,i,None
40,187,ひ,7.0,h,i,None
40,188,ろ,-3.0,r,o,None
40,190,ね,,n,e,None
40,191,き,0.0,k,i,None
40,192,み,0.0,m,i,None
40,193,の,0.0,n,o,None
40,194,そ,1.0,s,o,None
40,195,の,-1.0,n,o,None
40,196,こ,0.0,k,o,None
40,197,え,-2.0,None,e,None
40,198,が,0.0,g,a,None
40,199,と,-2.0,t,o,None
40,200,ど,-1.0,d,o,None
40,201,い,0.0,None,i,None
40,202,て,0.0,t,e,None
40,203,く,0.0,k,u,None
40,204,る,0.0,r,u,None
40,205,か,1.0,k,a,None
40,206,ら,2.0,r,a,None
40,207,きょ,0.0,ky,o,None
40,207,う,,None,u,None
40,208,だ,-2.0,d,a,None
40,209,っ,2.0,None,None,cl
40,210,て,2.0,t,e,None
40,212,こ,,k,o,None
40,212,ん,,None,None,N
40,213,な,0.0,n,a,None
40,214,に,-2.0,n,i,None
40,215,わ,0.0,w,a,None
40,216,ら,-1.0,r,a,None
40,216,っ,,None,None,cl
40,217,て,-2.0,t,e,None
40,218,い,0.0,None,i,None
40,219,ら,-3.0,r,a,None
40,220,れ,-4.0,r,e,None
40,221,る,5.0,r,u,None
40,223,こ,,k,o,None
40,224,え,-1.0,None,e,None
40,225,の,1.0,n,o,None
40,226,ま,3.0,m,a,None
40,227,ほ,-1.0,h,o,None
40,228,お,-2.0,None,o,None
40,229,だ,0.0,d,a,None
40,280,と,,t,o,None
40,281,く,0.0,k,u,None
40,282,べ,-1.0,b,e,None
40,283,つ,1.0,ts,u,None
40,284,な,2.0,n,a,None
40,285,こ,-4.0,k,o,None
40,286,と,0.0,t,o,None
40,288,い,,None,i,None
40,289,わ,0.0,w,a,None
40,290,な,0.0,n,a,None
40,291,く,0.0,k,u,None
40,292,た,-2.0,t,a,None
40,293,っ,-2.0,None,None,cl
40,294,て,2.0,t,e,None
40,297,ど,,d,o,None
40,298,ん,6.0,None,None,N
40,299,な,0.0,n,a,None
40,300,こ,0.0,k,o,None
40,301,と,-2.0,t,o,None
40,302,ば,-2.0,b,a,None
40,303,で,-1.0,d,e,None
40,304,も,-4.0,m,o,None
40,305,き,0.0,k,i,None
40,306,み,2.0,m,i,None
40,307,の,2.0,n,o,None
40,308,こ,2.0,k,o,None
40,309,え,-4.0,None,e,None
40,310,で,0.0,d,e,None
40,311,き,0.0,k,i,None
40,312,け,7.0,k,e,None
40,313,る,-1.0,r,u,None
40,314,な,-4.0,n,a,None
40,315,ら,0.0,r,a,None
40,316,い,0.0,None,i,None
40,317,い,7.0,None,i,None
40,317,ん,,None,None,N
40,318,だ,0.0,d,a,None
40,319,あ,-2.0,None,a,None
40,330,あ,,None,a,None
40,331,り,7.0,r,i,None
40,332,が,0.0,g,a,None
40,333,と,0.0,t,o,None
40,334,ね,0.0,n,e,None
40,335,む,-2.0,m,u,None
40,336,れ,2.0,r,e,None
40,337,な,1.0,n,a,None
40,337,い,,None,i,None
40,338,よ,-12.0,y,o,None
40,339,る,0.0,r,u,None
40,340,も,2.0,m,o,None
40,341,め,2.0,m,e,None
40,342,え,-4.0,None,e,None
40,343,お,11.0,None,o,None
40,344,と,0.0,t,o,None
40,345,じ,0.0,j,i,None
40,346,そ,0.0,s,o,None
40,347,の,0.0,n,o,None
40,348,こ,-2.0,k,o,None
40,349,え,2.0,None,e,None
40,350,お,3.0,None,o,None
40,352,き,,k,i,None
40,354,い,,None,i,None
40,355,て,-1.0,t,e,None
40,356,る,-2.0,r,u,None
40,357,う,-2.0,None,u,None
40,358,ち,-2.0,ch,i,None
40,359,に,0.0,n,i,None
40,360,ふ,2.0,f,u,None
40,360,っ,,None,None,cl
40,361,と,2.0,t,o,None
40,363,げ,,g,e,None
40,363,ん,,None,None,N
40,364,き,-1.0,k,i,None
40,365,で,-2.0,d,e,None
40,366,た,-2.0,t,a,None
40,367,よ,0.0,y,o,None
40,368,そ,2.0,s,o,None
40,369,の,0.0,n,o,None
40,370,お,2.0,None,o,None
40,371,と,1.0,t,o,None
40,373,だ,,d,a,None
40,374,け,-3.0,k,e,None
40,375,で,0.0,d,e,None
40,376,む,3.0,m,u,None
40,377,ね,2.0,n,e,None
40,378,が,2.0,g,a,None
40,379,い,0.0,None,i,None
40,379,っ,,None,None,cl
40,381,ぱ,,p,a,None
40,382,い,-1.0,None,i,None
40,383,だ,-2.0,d,a,None
40,385,こ,,k,o,None
40,386,ん,0.0,None,None,N
40,387,な,7.0,n,a,None
40,388,に,-2.0,n,i,None
40,389,も,4.0,m,o,None
40,390,し,-8.0,sh,i,None
40,391,あ,0.0,None,a,None
40,392,わ,7.0,w,a,None
40,393,せ,-2.0,s,e,None
40,394,だ,4.0,d,a,None
41,11,い,,None,i,None
41,12,つ,0.0,ts,u,None
41,13,も,0.0,m,o,None
41,14,の,-1.0,n,o,None
41,15,お,0.0,None,o,None
41,16,は,3.0,w,a,None
41,17,よ,-3.0,y,o,None
41,18,お,3.0,None,o,None
41,19,で,-2.0,d,e,None
41,20,さ,-1.0,s,a,None
41,21,え,1.0,None,e,None
41,23,あ,,None,a,None
41,24,た,7.0,t,a,None
41,25,り,-2.0,r,i,None
41,26,ま,-1.0,m,a,None
41,28,え,,None,e,None
41,29,じゃ,-3.0,j,a,None
41,30,な,-2.0,n,a,None
41,31,く,7.0,k,u,None
41,33,て,,t,e,None
41,35,す,,s,u,None
41,36,て,3.0,t,e,None
41,37,き,-3.0,k,i,None
41,38,な,3.0,n,a,None
41,39,き,-3.0,k,i,None
41,40,せ,3.0,s,e,None
41,41,き,2.0,k,i,None
41,42,だ,2.0,d,a,None
41,42,っ,,None,None,cl
41,43,た,1.0,t,a,None
41,44,ん,-1.0,None,None,N
41,45,だ,-4.0,d,a,None
41,46,ね,2.0,n,e,None
41,48,す,,s,u,None
41,49,こ,0.0,k,o,None
41,50,し,0.0,sh,i,None
41,51,て,-1.0,t,e,None
41,52,れ,0.0,r,e,None
41,54,く,,k,u,None
41,55,さ,-3.0,s,a,None
41,56,い,3.0,None,i,None
41,58,け,,k,e,None
41,59,れ,-1.0,r,e,None
41,60,ど,1.0,d,o,None
41,62,ちゃ,,ch,a,None
41,63,ん,7.0,None,None,N
41,64,と,-2.0,t,o,None
41,65,つ,-1.0,ts,u,None
41,67,た,,t,a,None
41,68,え,-3.0,None,e,None
41,69,た,-2.0,t,a,None
41,70,い,7.0,None,i,None
41,71,よ,-2.0,y,o,None
41,73,き,,k,i,None
41,74,み,8.0,m,i,None
41,75,に,-1.0,n,i,None
41,76,あ,-4.0,None,a,None
41,77,り,-5.0,r,i,None
41,79,が,,g,a,None
41,81,と,,t,o,None
41,83,ひ,,h,i,None
41,84,と,2.0,t,o,None
41,85,り,2.0,r,i,None
41,86,よ,-7.0,y,o,None
41,87,り,0.0,r,i,None
41,89,ふ,,f,u,None
41,90,た,7.0,t,a,None
41,91,り,-2.0,r,i,None
41,92,で,0.0,d,e,None
41,94,ふ,,f,u,None
41,95,た,1.0,t,a,None
41,96,り,2.0,r,i,None
41,98,よ,,y,o,None
41,99,り,5.0,r,i,None
41,100,も,-2.0,m,o,None
41,101,み,-1.0,m,i,None
41,102,ん,-2.0,None,None,N
41,103,な,-2.0,n,a,None
41,104,で,4.0,d,e,None
41,106,つ,,ts,u,None
41,107,な,-1.0,n,a,None
41,108,い,-4.0,None,i,None
41,109,だ,-3.0,d,a,None
41,110,き,0.0,k,i,None
41,111,ず,3.0,z,u,None
41,112,な,4.0,n,a,None
41,113,わ,-2.0,w,a,None
41,114,そ,0.0,s,o,None
41,116,い,,None,i,None
41,117,つ,2.0,ts,u,None
41,118,ま,1.0,m,a,None
41,119,で,-1.0,d,e,None
41,120,も,1.0,m,o,None
41,121,か,0.0,k,a,None
41,122,わ,-1.0,w,a,None
41,123,ら,1.0,r,a,None
41,124,な,0.0,n,a,None
41,124,い,,None,i,None
41,125,め,0.0,m,e,None
41,126,も,2.0,m,o,None
41,127,り,-2.0,r,i,None
41,128,あ,2.0,None,a,None
41,129,る,2.0,r,u,None
41,134,は,,w,a,None
41,135,じ,2.0,j,i,None
41,136,め,2.0,m,e,None
41,137,て,-4.0,t,e,None
41,138,の,7.0,n,o,None
41,140,ど,,d,o,None
41,141,き,0.0,k,i,None
41,142,ど,-2.0,d,o,None
41,143,き,-1.0,k,i,None
41,144,お,-2.0,None,o,None
41,145,も,-2.0,m,o,None
41,146,い,-5.0,None,i,None
41,147,だ,5.0,d,a,None
41,148,し,7.0,sh,i,None
41,149,て,0.0,t,e,None
41,152,な,,n,a,None
41,153,に,1.0,n,i,None
41,154,も,2.0,m,o,None
41,155,か,-7.0,k,a,None
41,156,も,0.0,m,o,None
41,157,か,4.0,k,a,None
41,158,が,1.0,g,a,None
41,159,や,2.0,y,a,None
41,160,い,-7.0,None,i,None
41,161,て,0.0,t,e,None
41,163,む,,m,u,None
41,164,て,2.0,t,e,None
41,165,き,2.0,k,i,None
41,166,に,1.0,n,i,None
41,167,だ,4.0,d,a,None
41,167,っ,,None,None,cl
41,169,て,,t,e,None
41,170,な,1.0,n,a,None
41,171,れ,-1.0,r,e,None
41,172,た,-2.0,t,a,None
41,174,こ,,k,o,None
41,175,れ,2.0,r,e,None
41,176,か,2.0,k,a,None
41,177,ら,-4.0,r,a,None
41,178,も,7.0,m,o,None
41,180,ど,,d,o,None
41,180,ん,,None,None,N
41,181,な,-2.0,n,a,None
41,182,み,-1.0,m,i,None
41,183,ら,-2.0,r,a,None
41,184,い,-2.0,None,i,None
41,185,が,-5.0,g,a,None
41,186,き,5.0,k,i,None
41,187,て,7.0,t,e,None
41,188,も,0.0,m,o,None
41,192,お,,None,o,None
41,193,も,1.0,m,o,None
41,194,い,2.0,None,i,None
41,195,で,-7.0,d,e,None
41,196,わ,0.0,w,a,None
41,197,む,4.0,m,u,None
41,198,ね,1.0,n,e,None
41,199,の,2.0,n,o,None
41,200,な,-7.0,n,a,None
41,201,か,0.0,k,a,None
41,203,き,,k,i,None
41,204,ら,0.0,r,a,None
41,205,き,2.0,k,i,None
41,206,ら,1.0,r,a,None
41,207,き,-3.0,k,i,None
41,208,ら,7.0,r,a,None
41,209,め,1.0,m,e,None
41,210,い,-1.0,None,i,None
41,211,て,-2.0,t,e,None
41,212,い,-2.0,None,i,None
41,213,る,-1.0,r,u,None
41,214,よ,1.0,y,o,None
41,217,い,,None,i,None
41,218,つ,6.0,ts,u,None
41,219,ま,-2.0,m,a,None
41,220,で,-2.0,d,e,None
41,221,も,2.0,m,o,None
41,225,ず,,z,u,None
41,225,っ,,None,None,cl
41,226,と,5.0,t,o,None
41,228,ぷ,,p,u,None
41,229,り,0.0,r,i,None
41,230,ぱ,6.0,p,a,None
41,231,ら,-2.0,r,a,None
41,232,ど,-2.0,d,o,None
41,305,え,,None,e,None
41,307,が,,g,a,None
41,308,お,0.0,None,o,None
41,309,で,0.0,d,e,None
41,310,ち,5.0,ch,i,None
41,311,い,-7.0,None,i,None
41,312,ず,0.0,z,u,None
41,314,ぴ,,p,i,None
41,315,い,4.0,None,i,None
41,316,す,1.0,s,u,None
41,317,さ,-1.0,s,a,None
41,318,い,1.0,None,i,None
41,319,ん,2.0,None,None,N
41,320,な,-2.0,n,a,None
41,321,ら,2.0,r,a,None
41,322,べ,2.0,b,e,None
41,324,せ,,s,e,None
41,325,つ,0.0,ts,u,None
41,326,な,0.0,n,a,None
41,327,の,3.0,n,o,None
41,328,と,-1.0,t,o,None
41,329,き,-4.0,k,i,None
41,330,お,-3.0,None,o,None
41,332,か,,k,a,None
41,333,け,0.0,k,e,None
41,334,が,0.0,g,a,None
41,335,え,3.0,None,e,None
41,336,の,2.0,n,o,None
41,337,な,2.0,n,a,None
41,338,い,-5.0,None,i,None
41,339,と,-4.0,t,o,None
41,340,き,-3.0,k,i,None
41,341,お,5.0,None,o,None
41,344,え,,None,e,None
41,344,い,,None,i,None
41,345,え,3.0,None,e,None
41,345,ん,,None,None,N
41,346,に,0.0,n,i,None
41,347,の,0.0,n,o,None
41,348,こ,0.0,k,o,None
41,349,し,2.0,sh,i,None
41,350,た,2.0,t,a,None
41,351,い,0.0,None,i,None
41,352,い,-2.0,None,i,None
42,7,お,,None,o,None
42,8,き,0.0,k,i,None
42,8,ん,,None,None,N
42,9,だ,0.0,d,a,None
42,10,さ,4.0,s,a,None
42,10,ん,,None,None,N
42,11,しゃ,-2.0,sh,a,None
42,11,い,,None,i,None
42,12,き,-7.0,k,i,None
42,13,ら,0.0,r,a,None
42,14,き,0.0,k,i,None
42,15,ら,0.0,r,a,None
42,16,ぐ,7.0,g,u,None
42,16,っ,,None,None,cl
42,18,で,,d,e,None
42,18,い,,None,i,None
42,19,な,0.0,n,a,None
42,20,や,-1.0,y,a,None
42,21,む,1.0,m,u,None
42,22,と,-1.0,t,o,None
42,23,き,1.0,k,i,None
42,24,も,-1.0,m,o,None
42,25,あ,-2.0,None,a,None
42,26,る,0.0,r,u,None
42,27,け,0.0,k,e,None
42,28,れ,-2.0,r,e,None
42,29,ど,0.0,d,o,None
42,32,い,,None,i,None
42,33,ま,0.0,m,a,None
42,34,よ,0.0,y,o,None
42,35,り,4.0,r,i,None
42,36,も,-2.0,m,o,None
42,37,す,0.0,s,u,None
42,38,き,3.0,k,i,None
42,40,に,-1.0,n,i,None
42,41,な,-2.0,n,a,None
42,42,る,-2.0,r,u,None
42,45,わ,,w,a,None
42,46,た,1.0,t,a,None
42,47,し,-1.0,sh,i,None
42,48,ら,1.0,r,a,None
42,49,し,-1.0,sh,i,None
42,50,く,1.0,k,u,None
42,54,ば,,b,a,None
42,54,ん,,None,None,N
42,55,ば,-2.0,b,a,None
42,55,ん,,None,None,N
42,56,は,-2.0,w,a,None
42,58,じ,,j,i,None
42,59,け,1.0,k,e,None
42,60,た,1.0,t,a,None
42,60,い,,None,i,None
42,69,た,,t,a,None
42,70,め,0.0,m,e,None
42,71,い,0.0,None,i,None
42,72,き,0.0,k,i,None
42,73,ば,0.0,b,a,None
42,74,か,-2.0,k,a,None
42,75,り,-1.0,r,i,None
42,76,の,-2.0,n,o,None
42,77,そ,2.0,s,o,None
42,77,ん,,None,None,N
42,78,な,1.0,n,a,None
42,79,ま,-1.0,m,a,None
42,80,い,1.0,None,i,None
42,81,に,-1.0,n,i,None
42,82,ち,-2.0,ch,i,None
42,83,た,2.0,t,a,None
42,83,い,,None,i,None
42,84,く,0.0,k,u,None
42,85,つ,0.0,ts,u,None
42,86,し,0.0,sh,i,None
42,87,て,-2.0,t,e,None
42,88,る,-2.0,r,u,None
42,89,の,2.0,n,o,None
42,90,ちょ,-2.0,ch,o,None
42,91,っ,2.0,None,None,cl
42,96,あ,,None,a,None
42,97,ら,0.0,r,a,None
42,98,た,0.0,t,a,None
42,99,な,0.0,n,a,None
42,100,い,0.0,None,i,None
42,101,い,-2.0,None,i,None
42,102,ぽ,2.0,p,o,None
42,103,ふ,4.0,f,u,None
42,104,み,1.0,m,i,None
42,105,だ,-1.0,d,a,None
42,106,し,-4.0,sh,i,None
42,107,て,0.0,t,e,None
42,111,み,,m,i,None
42,112,た,3.0,t,a,None
42,113,い,2.0,None,i,None
42,114,み,-5.0,m,i,None
42,115,た,3.0,t,a,None
42,116,い,2.0,None,i,None
42,117,ね,-5.0,n,e,None
42,118,そ,3.0,s,o,None
42,119,お,-3.0,None,o,None
42,120,で,3.0,d,e,None
42,121,しょ,2.0,sh,o,None
42,124,ま,,m,a,None
42,125,わ,0.0,w,a,None
42,126,り,0.0,r,i,None
42,127,の,0.0,n,o,None
42,128,こ,0.0,k,o,None
42,130,と,,t,o,None
42,131,き,4.0,k,i,None
42,132,に,0.0,n,i,None
42,133,し,0.0,sh,i,None
42,134,て,0.0,t,e,None
42,135,ちょ,0.0,ch,o,None
42,135,っ,,None,None,cl
42,137,と,,t,o,None
42,138,た,0.0,t,a,None
42,139,し,3.0,sh,i,None
42,140,か,-1.0,k,a,None
42,141,め,-2.0,m,e,None
42,142,て,-2.0,t,e,None
42,143,る,-3.0,r,u,None
42,147,す,,s,u,None
42,148,こ,0.0,k,o,None
42,149,し,2.0,sh,i,None
42,150,ゆ,1.0,y,u,None
42,152,う,-1.0,None,u,None
42,153,き,-2.0,k,i,None
42,154,が,3.0,g,a,None
42,156,ほ,0.0,h,o,None
42,157,し,4.0,sh,i,None
42,158,い,-2.0,None,i,None
42,159,の,-3.0,n,o,None
42,160,に,3.0,n,i,None
42,161,み,0.0,m,i,None
42,162,ら,2.0,r,a,None
42,162,い,,None,i,None
42,163,ね,-2.0,n,e,None
42,164,が,2.0,g,a,None
42,164,い,,None,i,None
42,165,き,-2.0,k,i,None
42,166,た,2.0,t,a,None
42,166,い,,None,i,None
42,167,し,0.0,sh,i,None
42,168,て,3.0,t,e,None
42,169,る,-3.0,r,u,None
42,172,りょ,,ry,o,None
42,173,て,0.0,t,e,None
42,174,ひ,0.0,h,i,None
42,175,ろ,0.0,r,o,None
42,176,げ,-3.0,g,e,None
42,178,て,,t,e,None
42,179,ど,2.0,d,o,None
42,180,こ,2.0,k,o,None
42,181,ま,-2.0,m,a,None
42,182,で,-2.0,d,e,None
42,183,も,2.0,m,o,None
42,186,お,,None,o,None
42,188,き,,k,i,None
42,188,ん,,None,None,N
42,189,だ,0.0,d,a,None
42,190,さ,4.0,s,a,None
42,190,ん,,None,None,N
42,193,き,-7.0,k,i,None
42,194,ら,0.0,r,a,None
42,195,き,0.0,k,i,None
42,196,ら,0.0,r,a,None
42,197,ぐ,7.0,g,u,None
42,197,っ,,None,None,cl
42,199,で,,d,e,None
42,199,い,,None,i,None
42,203,な,,n,a,None
42,204,や,-1.0,y,a,None
42,205,む,1.0,m,u,None
42,206,と,-1.0,t,o,None
42,207,き,1.0,k,i,None
42,208,も,-1.0,m,o,None
42,209,あ,-2.0,None,a,None
42,210,る,0.0,r,u,None
42,212,け,,k,e,None
42,213,れ,-2.0,r,e,None
42,214,ど,0.0,d,o,None
42,217,い,,None,i,None
42,218,ま,0.0,m,a,None
42,219,よ,0.0,y,o,None
42,220,り,4.0,r,i,None
42,221,も,-2.0,m,o,None
42,222,す,0.0,s,u,None
42,223,き,3.0,k,i,None
42,225,に,-1.0,n,i,None
42,226,な,-2.0,n,a,None
42,227,る,-2.0,r,u,None
42,230,わ,,w,a,None
42,231,た,1.0,t,a,None
42,232,し,-1.0,sh,i,None
42,233,ら,1.0,r,a,None
42,234,し,-1.0,sh,i,None
42,235,く,1.0,k,u,None
42,237,か,0.0,k,a,None
42,238,が,4.0,g,a,None
42,239,や,0.0,y,a,None
42,240,い,-2.0,None,i,None
42,241,て,0.0,t,e,None
42,244,ら,,r,a,None
42,244,い,,None,i,None
42,246,ふぃ,,f,i,None
42,247,ざ,0.0,z,a,None
42,248,ぱ,4.0,p,a,None
42,250,てぃ,,t,i,None
42,251,き,-7.0,k,i,None
42,252,ら,0.0,r,a,None
42,253,き,0.0,k,i,None
42,254,ら,0.0,r,a,None
42,255,ぐ,7.0,g,u,None
42,255,っ,,None,None,cl
42,257,で,,d,e,None
42,257,い,,None,i,None
42,261,と,,t,o,None
42,262,き,-1.0,k,i,None
42,263,に,1.0,n,i,None
42,264,な,-1.0,n,a,None
42,265,み,1.0,m,i,None
42,266,だ,-1.0,d,a,None
42,267,こ,-2.0,k,o,None
42,268,ぼ,0.0,b,o,None
42,269,れ,0.0,r,e,None
42,270,て,-2.0,t,e,None
42,271,も,0.0,m,o,None
42,274,い,,None,i,None
42,275,ま,0.0,m,a,None
42,276,よ,0.0,y,o,None
42,277,り,4.0,r,i,None
42,278,も,-2.0,m,o,None
42,279,す,0.0,s,u,None
42,280,き,3.0,k,i,None
42,282,に,-1.0,n,i,None
42,283,な,-2.0,n,a,None
42,284,る,-2.0,r,u,None
42,287,わ,,w,a,None
42,288,た,1.0,t,a,None
42,289,し,-1.0,sh,i,None
42,290,ら,1.0,r,a,None
42,291,し,-1.0,sh,i,None
42,292,く,1.0,k,u,None
42,296,ば,,b,a,None
42,296,ん,,None,None,N
42,297,ば,-2.0,b,a,None
42,297,ん,,None,None,N
42,298,は,-2.0,w,a,None
42,299,じ,-5.0,j,i,None
42,300,け,1.0,k,e,None
42,301,た,1.0,t,a,None
42,301,い,,None,i,None
43,12,ね,,n,e,None
43,14,ね,,n,e,None
43,15,そ,0.0,s,o,None
43,16,こ,0.0,k,o,None
43,17,の,-3.0,n,o,None
43,18,め,3.0,m,e,None
43,19,ん,-1.0,None,None,N
43,20,ず,-2.0,z,u,None
43,22,げ,,g,e,None
43,23,ん,7.0,None,None,N
43,24,き,-2.0,k,i,None
43,25,た,-2.0,t,a,None
43,26,り,-3.0,r,i,None
43,27,て,3.0,t,e,None
43,28,な,-1.0,n,a,None
43,29,い,-2.0,None,i,None
43,31,こ,,k,o,None
43,32,え,0.0,None,e,None
43,34,も,12.0,m,o,None
43,35,っ,-2.0,None,None,cl
43,36,と,2.0,t,o,None
43,37,あ,-2.0,None,a,None
43,38,そ,2.0,s,o,None
43,38,ん,,None,None,N
43,39,で,0.0,d,e,None
43,40,わ,0.0,w,a,None
43,41,ら,-5.0,r,a,None
43,42,っ,-2.0,None,None,cl
43,43,て,-2.0,t,e,None
43,44,せ,-3.0,s,e,None
43,45,か,0.0,k,a,None
43,46,い,3.0,None,i,None
43,47,の,2.0,n,o,None
43,48,ね,-2.0,n,e,None
43,49,つ,2.0,ts,u,None
43,50,りょ,-2.0,ry,o,None
43,51,お,2.0,None,o,None
43,52,あ,0.0,None,a,None
43,53,げ,1.0,g,e,None
43,54,て,-1.0,t,e,None
43,55,こ,-2.0,k,o,None
43,65,す,,s,u,None
43,66,ぽ,3.0,p,o,None
43,67,お,-1.0,None,o,None
43,68,つ,1.0,ts,u,None
43,69,に,-1.0,n,i,None
43,70,が,1.0,g,a,None
43,71,て,-1.0,t,e,None
43,72,ど,-2.0,d,o,None
43,73,りょ,3.0,ry,o,None
43,74,く,-1.0,k,u,None
43,75,さ,-2.0,s,a,None
43,77,も,,m,o,None
43,78,て,7.0,t,e,None
43,79,の,-2.0,n,o,None
43,80,ほ,-2.0,h,o,None
43,81,そ,-3.0,s,o,None
43,82,ま,3.0,m,a,None
43,83,あ,-1.0,None,a,None
43,84,ちょ,-2.0,ch,o,None
43,87,の,0.0,n,o,None
43,89,と,-2.0,t,o,None
43,90,ぜ,2.0,z,e,None
43,91,つ,0.0,ts,u,None
43,92,ぼ,-2.0,b,o,None
43,93,つ,2.0,ts,u,None
43,94,か,0.0,k,a,None
43,95,れ,0.0,r,e,None
43,96,た,-5.0,t,a,None
43,97,ま,-2.0,m,a,None
43,98,る,-2.0,r,u,None
43,99,い,-3.0,None,i,None
43,100,つ,0.0,ts,u,None
43,101,か,3.0,k,a,None
43,102,む,2.0,m,u,None
43,103,く,-2.0,k,u,None
43,104,わ,2.0,w,a,None
43,105,れ,-2.0,r,e,None
43,106,る,2.0,r,u,None
43,106,っ,,None,None,cl
43,108,て,,t,e,None
43,109,し,2.0,sh,i,None
43,110,ん,1.0,None,None,N
43,111,じ,-1.0,j,i,None
43,112,て,1.0,t,e,None
43,113,る,-1.0,r,u,None
43,115,お,,None,o,None
43,116,と,0.0,t,o,None
43,117,こ,12.0,k,o,None
43,117,っ,,None,None,cl
43,119,て,,t,e,None
43,120,た,3.0,t,a,None
43,121,い,-1.0,None,i,None
43,122,へ,-2.0,None,e,None
43,123,ん,-2.0,None,None,N
43,124,ね,2.0,n,e,None
43,126,お,,None,o,None
43,127,と,0.0,t,o,None
43,128,こ,12.0,k,o,None
43,128,っ,,None,None,cl
43,130,て,,t,e,None
43,132,つ,,ts,u,None
43,133,ら,-1.0,r,a,None
43,134,い,-2.0,None,i,None
43,135,の,-2.0,n,o,None
43,136,ね,2.0,n,e,None
43,141,お,,None,o,None
43,142,な,-4.0,n,a,None
43,143,じ,0.0,j,i,None
43,144,じゃ,4.0,j,a,None
43,145,な,-4.0,n,a,None
43,146,く,0.0,k,u,None
43,147,て,2.0,t,e,None
43,148,い,-2.0,None,i,None
43,149,い,-1.0,None,i,None
43,150,や,-11.0,y,a,None
43,151,っ,0.0,None,None,cl
43,152,ぱ,12.0,p,a,None
43,153,り,0.0,r,i,None
43,155,お,,None,o,None
43,156,と,-1.0,t,o,None
43,157,こ,-2.0,k,o,None
43,158,っ,-2.0,None,None,cl
43,159,て,2.0,t,e,None
43,166,と,,t,o,None
43,167,く,-2.0,k,u,None
43,168,い,-1.0,None,i,None
43,169,な,-2.0,n,a,None
43,170,も,0.0,m,o,None
43,171,の,0.0,n,o,None
43,172,み,0.0,m,i,None
43,173,つ,0.0,ts,u,None
43,174,け,4.0,k,e,None
43,175,て,0.0,t,e,None
43,176,しょ,0.0,sh,o,None
43,177,お,-2.0,None,o,None
43,178,ぶ,-1.0,b,u,None
43,179,だ,1.0,d,a,None
43,180,す,4.0,s,u,None
43,181,す,-4.0,s,u,None
43,182,め,0.0,m,e,None
43,183,お,4.0,None,o,None
43,184,と,-4.0,t,o,None
43,185,こ,0.0,k,o,None
43,188,お,,None,o,None
43,189,り,-4.0,r,i,None
43,190,じ,0.0,j,i,None
43,191,な,4.0,n,a,None
43,192,る,-4.0,r,u,None
43,193,で,0.0,d,e,None
43,196,あ,,None,a,None
43,197,い,-1.0,None,i,None
43,198,と,-2.0,t,o,None
43,199,ゆ,3.0,y,u,None
43,200,め,-1.0,m,e,None
43,201,お,-2.0,None,o,None
43,202,つ,2.0,ts,u,None
43,203,ば,0.0,b,a,None
43,204,さ,0.0,s,a,None
43,205,に,0.0,n,i,None
43,206,は,0.0,w,a,None
43,207,ば,-2.0,b,a,None
43,208,た,-2.0,t,a,None
43,209,け,2.0,k,e,None
44,6,わ,,w,a,None
44,9,ず,,z,u,None
44,12,か,,k,a,None
44,15,な,,n,a,None
44,18,ひ,,h,i,None
44,19,か,0.0,k,a,None
44,20,り,1.0,r,i,None
44,21,の,-1.0,n,o,None
44,22,な,-2.0,n,a,None
44,23,か,-2.0,k,a,None
44,24,に,2.0,n,i,None
44,28,し,,sh,i,None
44,29,あ,0.0,None,a,None
44,30,わ,0.0,w,a,None
44,32,せ,,s,e,None
44,33,お,1.0,None,o,None
44,34,え,0.0,None,e,None
44,37,が,,g,a,None
44,40,い,,None,i,None
44,43,た,,t,a,None
44,47,ゆ,,y,u,None
44,50,き,,k,i,None
44,53,か,,k,a,None
44,54,う,-3.0,None,u,None
44,57,き,,k,i,None
44,58,ぼ,0.0,b,o,None
44,59,お,1.0,None,o,None
44,60,や,-1.0,y,a,None
44,61,ゆ,-2.0,y,u,None
44,62,め,-2.0,m,e,None
44,63,わ,2.0,w,a,None
44,66,こ,,k,o,None
44,67,わ,0.0,w,a,None
44,68,れ,0.0,r,e,None
44,70,て,,t,e,None
44,71,な,-3.0,n,a,None
44,72,い,1.0,None,i,None
44,73,の,-1.0,n,o,None
44,74,に,-2.0,n,i,None
44,77,か,,k,a,None
44,78,な,-1.0,n,a,None
44,79,う,1.0,None,u,None
44,81,よ,,y,o,None
44,82,お,-1.0,None,o,None
44,83,に,1.0,n,i,None
44,87,つ,,ts,u,None
44,88,よ,-2.0,y,o,None
44,89,く,2.0,k,u,None
44,92,ね,,n,e,None
44,94,が,,g,a,None
44,95,う,2.0,None,u,None
44,99,や,,y,a,None
44,100,み,-2.0,m,i,None
44,101,の,2.0,n,o,None
