song,lyric,pitch,relative_pitch,consonant,vowel,special
39,て,63,-5.0,t,e,None
39,ち,61,-7.0,ch,i,None
39,ら,63,-5.0,r,a,None
39,か,61,-7.0,k,a,None
39,す,63,-5.0,s,u,None
39,だ,61,-7.0,d,a,None
39,け,63,-5.0,k,e,None
39,ち,61,-7.0,ch,i,None
39,ら,63,-5.0,r,a,None
39,か,61,-7.0,k,a,None
39,し,61,-7.0,sh,i,None
39,ちゃ,61,-7.0,ch,a,None
39,っ,61,-7.0,ch,a,None
39,て,63,-5.0,t,e,None
39,あ,66,-2.0,None,a,None
39,つ,65,-3.0,ts,u,None
39,い,65,-3.0,ts,u,None
39,き,63,-5.0,k,i,None
39,も,61,-7.0,m,o,None
39,ち,61,-7.0,ch,i,None
39,こ,63,-5.0,k,o,None
39,じ,61,-7.0,j,i,None
39,れ,58,-10.0,r,e,None
39,だ,61,-7.0,d,a,None
39,い,63,-5.0,None,i,None
39,じ,61,-7.0,j,i,None
39,に,63,-5.0,n,i,None
39,し,61,-7.0,sh,i,None
39,す,63,-5.0,s,u,None
39,ぎ,61,-7.0,g,i,None
39,て,63,-5.0,t,e,None
39,か,61,-7.0,k,a,None
39,く,61,-7.0,k,u,None
39,し,61,-7.0,sh,i,None
39,た,63,-5.0,t,a,None
39,ほ,61,-7.0,h,o,None
39,お,63,-5.0,None,o,None
39,せ,61,-7.0,s,e,None
39,き,63,-5.0,k,i,None
39,み,61,-7.0,m,i,None
39,た,63,-5.0,t,a,None
39,い,61,-7.0,None,i,None
39,な,63,-5.0,n,a,None
39,お,61,-7.0,None,o,None
39,も,61,-7.0,m,o,None
39,い,61,-7.0,None,i,None
39,わ,63,-5.0,w,a,None
39,く,66,-2.0,k,u,None
39,ら,65,-3.0,r,a,None
39,や,66,-2.0,y,a,None
39,み,65,-3.0,m,i,None
39,さ,68,0.0,s,a,None
39,ま,66,-2.0,m,a,None
39,よ,65,-3.0,y,o,None
39,っ,63,-5.0,None,None,cl
39,て,61,-7.0,t,e,None
39,る,63,-5.0,r,u,None
39,あ,66,-2.0,None,a,None
39,い,68,0.0,None,i,None
39,しゅ,66,-2.0,sh,u,None
39,う,68,0.0,None,u,None
39,さ,66,-2.0,s,a,None
39,え,68,0.0,None,e,None
39,も,66,-2.0,m,o,None
39,に,68,0.0,n,i,None
39,あ,66,-2.0,None,a,None
39,わ,68,0.0,w,a,None
39,な,70,2.0,n,a,None
39,い,68,0.0,None,i,None
39,ゆ,63,-5.0,y,u,None
39,め,66,-2.0,m,e,None
39,な,68,0.0,n,a,None
39,ら,66,-2.0,r,a,None
39,せ,63,-5.0,s,e,None
39,め,61,-7.0,m,e,None
39,て,58,-10.0,t,e,None
39,ね,63,-5.0,n,e,None
39,い,66,-2.0,None,i,None
39,ち,68,0.0,ch,i,None
39,ど,66,-2.0,d,o,None
39,く,68,0.0,k,u,None
39,ら,66,-2.0,r,a,None
39,い,68,0.0,None,i,None
39,な,66,-2.0,n,a,None
39,い,68,0.0,None,i,None
39,て,66,-2.0,t,e,None
39,さ,68,0.0,s,a,None
39,け,70,2.0,k,e,None
39,ん,70,2.0,k,e,None
39,で,68,0.0,d,e,None
39,う,70,2.0,None,u,None
39,ち,70,2.0,ch,i,None
39,ひ,68,0.0,h,i,None
39,し,70,2.0,sh,i,None
39,が,68,0.0,g,a,None
39,れ,70,2.0,r,e,None
39,た,68,0.0,t,a,None
39,い,70,2.0,None,i,None
39,あ,58,-10.0,None,a,None
39,こ,63,-5.0,k,o,None
39,が,66,-2.0,g,a,None
39,れ,73,5.0,r,e,None
39,ま,70,2.0,m,a,None
39,ち,68,0.0,ch,i,None
39,が,70,2.0,g,a,None
39,う,70,2.0,g,a,None
39,わ,73,5.0,w,a,None
39,た,71,3.0,t,a,None
39,し,70,2.0,sh,i,None
39,い,71,3.0,None,i,None
39,い,65,-3.0,None,i,None
39,ま,65,-3.0,m,a,None
39,わ,65,-3.0,w,a,None
39,こ,66,-2.0,k,o,None
39,れ,68,0.0,r,e,None
39,で,66,-2.0,d,e,None
39,い,70,2.0,None,i,None
39,い,70,2.0,None,i,None
39,き,58,-10.0,k,i,None
39,み,63,-5.0,m,i,None
39,お,66,-2.0,None,o,None
39,み,73,5.0,m,i,None
39,つ,70,2.0,ts,u,None
39,め,68,0.0,m,e,None
39,る,70,2.0,r,u,None
39,た,73,5.0,t,a,None
39,び,71,3.0,b,i,None
39,に,70,2.0,n,i,None
39,い,71,3.0,None,i,None
39,だ,66,-2.0,d,a,None
39,い,66,-2.0,None,i,None
39,じ,66,-2.0,j,i,None
39,な,65,-3.0,n,a,None
39,も,68,0.0,m,o,None
39,の,68,0.0,n,o,None
39,ほ,68,0.0,h,o,None
39,ど,66,-2.0,d,o,None
39,か,70,2.0,k,a,None
39,く,70,2.0,k,u,None
39,せ,70,2.0,s,e,None
39,な,68,0.0,n,a,None
39,く,73,5.0,k,u,None
39,な,66,-2.0,n,a,None
39,る,68,0.0,r,u,None
39,わ,70,2.0,w,a,None
39,こ,70,2.0,k,o,None
39,こ,68,0.0,k,o,None
39,ろ,70,2.0,r,o,None
39,が,68,0.0,g,a,None
39,い,70,2.0,None,i,None
39,ま,68,0.0,m,a,None
39,ひ,68,0.0,h,i,None
39,ら,70,2.0,r,a,None
39,け,68,0.0,k,e,None
39,そ,70,2.0,s,o,None
39,お,68,0.0,None,o,None
39,み,73,5.0,m,i,None
39,て,71,3.0,t,e,None
39,こ,70,2.0,k,o,None
39,ん,70,2.0,k,o,None
39,な,68,0.0,n,a,None
39,わ,66,-2.0,w,a,None
39,た,65,-3.0,t,a,None
39,し,63,-5.0,sh,i,None
39,き,63,-5.0,k,i,None
39,み,63,-5.0,m,i,None
39,だ,61,-7.0,d,a,None
39,け,71,3.0,k,e,None
39,が,70,2.0,g,a,None
39,い,68,0.0,None,i,None
39,つ,66,-2.0,ts,u,None
39,も,68,0.0,m,o,None
39,そ,70,2.0,s,o,None
39,っ,70,2.0,s,o,None
39,と,63,-5.0,t,o,None
39,そ,70,2.0,s,o,None
39,っ,70,2.0,s,o,None
39,と,63,-5.0,t,o,None
39,せ,63,-5.0,s,e,None
39,な,61,-7.0,n,a,None
39,か,66,-2.0,k,a,None
39,お,63,-5.0,None,o,None
39,お,71,3.0,None,o,None
39,し,70,2.0,sh,i,None
39,て,68,0.0,t,e,None
39,く,66,-2.0,k,u,None
39,れ,68,0.0,r,e,None
39,そ,70,2.0,s,o,None
39,の,70,2.0,n,o,None
39,や,68,0.0,y,a,None
39,さ,70,2.0,s,a,None
39,し,68,0.0,sh,i,None
39,さ,70,2.0,s,a,None
39,う,70,2.0,None,u,None
39,ち,70,2.0,ch,i,None
39,ひ,68,0.0,h,i,None
39,し,70,2.0,sh,i,None
39,が,68,0.0,g,a,None
39,れ,70,2.0,r,e,None
39,て,68,0.0,t,e,None
39,い,70,2.0,None,i,None
39,き,58,-10.0,k,i,None
39,み,63,-5.0,m,i,None
39,が,66,-2.0,g,a,None
39,こ,73,5.0,k,o,None
39,こ,70,2.0,k,o,None
39,に,68,0.0,n,i,None
39,い,70,2.0,None,i,None
39,る,73,5.0,r,u,None
39,か,71,3.0,k,a,None
39,ら,70,2.0,r,a,None
39,あ,71,3.0,None,a,None
39,す,65,-3.0,s,u,None
39,べ,65,-3.0,b,e,None
39,て,65,-3.0,t,e,None
39,が,66,-2.0,g,a,None
39,り,68,0.0,r,i,None
39,あ,66,-2.0,None,a,None
39,る,70,2.0,r,u,None
39,き,58,-10.0,k,i,None
39,ず,63,-5.0,z,u,None
39,つ,66,-2.0,ts,u,None
39,い,73,5.0,None,i,None
39,て,70,2.0,t,e,None
39,わ,68,0.0,w,a,None
39,さ,70,2.0,s,a,None
39,ま,73,5.0,m,a,None
39,よ,71,3.0,y,o,None
39,い,70,2.0,None,i,None
39,い,71,3.0,None,i,None
39,お,66,-2.0,None,o,None
39,も,66,-2.0,m,o,None
39,い,66,-2.0,None,i,None
39,に,65,-3.0,n,i,None
39,お,68,0.0,None,o,None
39,も,68,0.0,m,o,None
39,い,68,0.0,None,i,None
39,お,66,-2.0,None,o,None
39,か,70,2.0,k,a,None
39,さ,70,2.0,s,a,None
39,ね,70,2.0,n,e,None
39,た,68,0.0,t,a,None
39,じゅ,73,5.0,j,u,None
39,うぇ,66,-2.0,w,e,None
39,る,68,0.0,r,u,None
39,が,70,2.0,g,a,None
39,こ,70,2.0,k,o,None
39,こ,68,0.0,k,o,None
39,ろ,70,2.0,r,o,None
39,お,68,0.0,None,o,None
39,ぎゅ,70,2.0,gy,u,None
39,っ,68,0.0,None,None,cl
39,と,68,0.0,t,o,None
39,ひ,70,2.0,h,i,None
39,と,68,0.0,t,o,None
39,つ,70,2.0,ts,u,None
39,に,68,0.0,n,i,None
39,ふ,70,2.0,f,u,None
39,の,68,0.0,n,o,None
39,か,70,2.0,k,a,None
39,ん,68,0.0,None,None,N
39,じょ,70,2.0,j,o,None
39,お,68,0.0,None,o,None
39,さ,68,0.0,s,a,None
39,え,70,2.0,None,e,None
39,つ,68,0.0,ts,u,None
39,つ,70,2.0,ts,u,None
39,ん,70,2.0,ts,u,None
39,で,68,0.0,d,e,None
39,た,70,2.0,t,a,None
39,め,68,0.0,m,e,None
39,に,70,2.0,n,i,None
39,た,68,0.0,t,a,None
39,め,70,2.0,m,e,None
39,た,68,0.0,t,a,None
39,な,68,0.0,n,a,None
39,み,70,2.0,m,i,None
39,だ,68,0.0,d,a,None
39,さ,70,2.0,s,a,None
39,え,68,0.0,None,e,None
39,い,73,5.0,None,i,None
39,ま,71,3.0,m,a,None
39,か,70,2.0,k,a,None
39,が,68,0.0,g,a,None
39,や,66,-2.0,y,a,None
39,か,65,-3.0,k,a,None
39,す,63,-5.0,s,u,None
40,め,59,-7.5,m,e,None
40,ぐ,59,-7.5,g,u,None
40,り,60,-6.5,r,i,None
40,あ,60,-6.5,None,a,None
40,え,62,-4.5,None,e,None
40,た,59,-7.5,t,a,None
40,こ,59,-7.5,k,o,None
40,と,60,-6.5,t,o,None
40,そ,60,-6.5,s,o,None
40,の,62,-4.5,n,o,None
40,き,62,-4.5,k,i,None
40,せ,55,-11.5,s,e,None
40,き,62,-4.5,k,i,None
40,お,67,0.5,None,o,None
40,と,66,-0.5,t,o,None
40,き,67,0.5,k,i,None
40,ど,66,-0.5,d,o,None
40,き,64,-2.5,k,i,None
40,ぼ,66,-0.5,b,o,None
40,く,67,0.5,k,u,None
40,ら,66,-0.5,r,a,None
40,わ,64,-2.5,w,a,None
40,れ,55,-11.5,r,e,None
40,て,55,-11.5,t,e,None
40,し,55,-11.5,sh,i,None
40,ま,57,-9.5,m,a,None
40,う,59,-7.5,None,u,None
40,ね,59,-7.5,n,e,None
40,す,59,-7.5,s,u,None
40,い,59,-7.5,s,u,None
40,へ,60,-6.5,None,e,None
40,い,60,-6.5,None,e,None
40,せ,62,-4.5,s,e,None
40,ん,62,-4.5,s,e,None
40,な,59,-7.5,n,a,None
40,ん,59,-7.5,n,a,None
40,ど,59,-7.5,d,o,None
40,で,60,-6.5,d,e,None
40,も,62,-4.5,m,o,None
40,あ,62,-4.5,None,a,None
40,さ,55,-11.5,s,a,None
40,ひ,62,-4.5,h,i,None
40,わ,67,0.5,w,a,None
40,の,66,-0.5,n,o,None
40,ぼ,67,0.5,b,o,None
40,る,66,-0.5,r,u,None
40,よ,64,-2.5,y,o,None
40,み,66,-0.5,m,i,None
40,ん,67,0.5,None,None,N
40,な,66,-0.5,n,a,None
40,の,64,-2.5,n,o,None
40,こ,67,0.5,k,o,None
40,の,55,-11.5,n,o,None
40,な,55,-11.5,n,a,None
40,か,57,-9.5,k,a,None
40,に,59,-7.5,n,i,None
40,も,55,-11.5,m,o,None
40,あ,59,-7.5,None,a,None
40,り,66,-0.5,r,i,None
40,が,66,-0.5,g,a,None
40,と,66,-0.5,t,o,None
40,い,66,-0.5,None,i,None
40,そ,66,-0.5,s,o,None
40,が,64,-2.5,g,a,None
40,し,66,-0.5,sh,i,None
40,い,67,0.5,None,i,None
40,あ,55,-11.5,None,a,None
40,さ,55,-11.5,s,a,None
40,も,57,-9.5,m,o,None
40,い,59,-7.5,None,i,None
40,ち,55,-11.5,ch,i,None
40,ば,66,-0.5,b,a,None
40,ん,66,-0.5,b,a,None
40,に,66,-0.5,n,i,None
40,お,66,-0.5,None,o,None
40,は,66,-0.5,w,a,None
40,よ,64,-2.5,y,o,None
40,お,66,-0.5,None,o,None
40,お,69,2.5,None,o,None
40,と,67,0.5,t,o,None
40,ど,67,0.5,d,o,None
40,け,66,-0.5,k,e,None
40,て,64,-2.5,t,e,None
40,く,62,-4.5,k,u,None
40,れ,60,-6.5,r,e,None
40,る,60,-6.5,r,u,None
40,か,62,-4.5,k,a,None
40,ら,64,-2.5,r,a,None
40,げ,67,0.5,g,e,None
40,ん,67,0.5,g,e,None
40,き,66,-0.5,k,i,None
40,で,64,-2.5,d,e,None
40,た,62,-4.5,t,a,None
40,よ,62,-4.5,y,o,None
40,そ,64,-2.5,s,o,None
40,の,64,-2.5,n,o,None
40,こ,66,-0.5,k,o,None
40,と,67,0.5,t,o,None
40,だ,67,0.5,d,a,None
40,け,64,-2.5,k,e,None
40,で,64,-2.5,d,e,None
40,きょ,67,0.5,ky,o,None
40,お,69,2.5,None,o,None
40,も,71,4.5,m,o,None
40,い,71,4.5,None,i,None
40,ち,72,5.5,ch,i,None
40,に,71,4.5,n,i,None
40,ち,69,2.5,ch,i,None
40,し,62,-4.5,sh,i,None
40,あ,62,-4.5,None,a,None
40,わ,69,2.5,w,a,None
40,せ,67,0.5,s,e,None
40,だ,71,4.5,d,a,None
40,ど,71,4.5,d,o,None
40,ん,71,4.5,d,o,None
40,な,71,4.5,n,a,None
40,に,71,4.5,n,i,None
40,な,71,4.5,n,a,None
40,い,69,2.5,None,i,None
40,た,67,0.5,t,a,None
40,あ,71,4.5,None,a,None
40,と,69,2.5,t,o,None
40,お,68,1.5,None,o,None
40,も,69,2.5,m,o,None
40,き,66,-0.5,k,i,None
40,み,67,0.5,m,i,None
40,の,69,2.5,n,o,None
40,こ,69,2.5,k,o,None
40,え,69,2.5,None,e,None
40,お,69,2.5,None,o,None
40,き,69,2.5,k,i,None
40,け,71,4.5,k,e,None
40,ば,72,5.5,b,a,None
40,い,72,5.5,None,i,None
40,つ,71,4.5,ts,u,None
40,も,67,0.5,m,o,None
40,ふ,71,4.5,f,u,None
40,し,71,4.5,sh,i,None
40,ぎ,71,4.5,g,i,None
40,に,71,4.5,n,i,None
40,だ,72,5.5,d,a,None
40,い,71,4.5,None,i,None
40,じょ,71,4.5,j,o,None
40,ぶ,69,2.5,b,u,None
40,と,68,1.5,t,o,None
40,お,69,2.5,None,o,None
40,お,67,0.5,None,o,None
40,も,67,0.5,m,o,None
40,え,69,2.5,None,e,None
40,る,67,0.5,r,u,None
40,よ,71,4.5,y,o,None
40,な,69,2.5,n,a,None
40,ん,67,0.5,None,None,N
40,で,71,4.5,d,e,None
40,ま,67,0.5,m,a,None
40,い,67,0.5,m,a,None
40,ひ,74,7.5,h,i,None
40,ろ,71,4.5,r,o,None
40,ね,71,4.5,n,e,None
40,き,71,4.5,k,i,None
40,み,71,4.5,m,i,None
40,の,71,4.5,n,o,None
40,そ,72,5.5,s,o,None
40,の,71,4.5,n,o,None
40,こ,71,4.5,k,o,None
40,え,69,2.5,None,e,None
40,が,69,2.5,g,a,None
40,と,67,0.5,t,o,None
40,ど,66,-0.5,d,o,None
40,い,66,-0.5,None,i,None
40,て,66,-0.5,t,e,None
40,く,66,-0.5,k,u,None
40,る,66,-0.5,r,u,None
40,か,67,0.5,k,a,None
40,ら,69,2.5,r,a,None
40,きょ,69,2.5,ky,o,None
40,う,69,2.5,ky,o,None
40,だ,67,0.5,d,a,None
40,っ,69,2.5,None,None,cl
40,て,71,4.5,t,e,None
40,こ,74,7.5,k,o,None
40,ん,74,7.5,k,o,None
40,な,74,7.5,n,a,None
40,に,72,5.5,n,i,None
40,わ,72,5.5,w,a,None
40,ら,71,4.5,r,a,None
40,っ,71,4.5,r,a,None
40,て,69,2.5,t,e,None
40,い,69,2.5,None,i,None
40,ら,66,-0.5,r,a,None
40,れ,62,-4.5,r,e,None
40,る,67,0.5,r,u,None
40,こ,67,0.5,k,o,None
40,え,66,-0.5,None,e,None
40,の,67,0.5,n,o,None
40,ま,70,3.5,m,a,None
40,ほ,69,2.5,h,o,None
40,お,67,0.5,None,o,None
40,だ,67,0.5,d,a,None
40,と,67,0.5,t,o,None
40,く,67,0.5,k,u,None
40,べ,66,-0.5,b,e,None
40,つ,67,0.5,ts,u,None
40,な,69,2.5,n,a,None
40,こ,65,-1.5,k,o,None
40,と,65,-1.5,t,o,None
40,い,69,2.5,None,i,None
40,わ,69,2.5,w,a,None
40,な,69,2.5,n,a,None
40,く,69,2.5,k,u,None
40,た,67,0.5,t,a,None
40,っ,65,-1.5,None,None,cl
40,て,67,0.5,t,e,None
40,ど,66,-0.5,d,o,None
40,ん,72,5.5,None,None,N
40,な,72,5.5,n,a,None
40,こ,72,5.5,k,o,None
40,と,70,3.5,t,o,None
40,ば,68,1.5,b,a,None
40,で,67,0.5,d,e,None
40,も,63,-3.5,m,o,None
40,き,63,-3.5,k,i,None
40,み,65,-1.5,m,i,None
40,の,67,0.5,n,o,None
40,こ,69,2.5,k,o,None
40,え,65,-1.5,None,e,None
40,で,65,-1.5,d,e,None
40,き,65,-1.5,k,i,None
40,け,72,5.5,k,e,None
40,る,71,4.5,r,u,None
40,な,67,0.5,n,a,None
40,ら,67,0.5,r,a,None
40,い,67,0.5,None,i,None
40,い,74,7.5,None,i,None
40,ん,74,7.5,None,i,None
40,だ,74,7.5,d,a,None
40,あ,72,5.5,None,a,None
40,あ,59,-7.5,None,a,None
40,り,66,-0.5,r,i,None
40,が,66,-0.5,g,a,None
40,と,66,-0.5,t,o,None
40,ね,66,-0.5,n,e,None
40,む,64,-2.5,m,u,None
40,れ,66,-0.5,r,e,None
40,な,67,0.5,n,a,None
40,い,67,0.5,n,a,None
40,よ,55,-11.5,y,o,None
40,る,55,-11.5,r,u,None
40,も,57,-9.5,m,o,None
40,め,59,-7.5,m,e,None
40,え,55,-11.5,None,e,None
40,お,66,-0.5,None,o,None
40,と,66,-0.5,t,o,None
40,じ,66,-0.5,j,i,None
40,そ,66,-0.5,s,o,None
40,の,66,-0.5,n,o,None
40,こ,64,-2.5,k,o,None
40,え,66,-0.5,None,e,None
40,お,69,2.5,None,o,None
40,き,67,0.5,k,i,None
40,い,67,0.5,None,i,None
40,て,66,-0.5,t,e,None
40,る,64,-2.5,r,u,None
40,う,62,-4.5,None,u,None
40,ち,60,-6.5,ch,i,None
40,に,60,-6.5,n,i,None
40,ふ,62,-4.5,f,u,None
40,っ,62,-4.5,f,u,None
40,と,64,-2.5,t,o,None
40,げ,67,0.5,g,e,None
40,ん,67,0.5,g,e,None
40,き,66,-0.5,k,i,None
40,で,64,-2.5,d,e,None
40,た,62,-4.5,t,a,None
40,よ,62,-4.5,y,o,None
40,そ,64,-2.5,s,o,None
40,の,64,-2.5,n,o,None
40,お,66,-0.5,None,o,None
40,と,67,0.5,t,o,None
40,だ,67,0.5,d,a,None
40,け,64,-2.5,k,e,None
40,で,64,-2.5,d,e,None
40,む,67,0.5,m,u,None
40,ね,69,2.5,n,e,None
40,が,71,4.5,g,a,None
40,い,71,4.5,None,i,None
40,っ,71,4.5,None,i,None
40,ぱ,72,5.5,p,a,None
40,い,71,4.5,None,i,None
40,だ,69,2.5,d,a,None
40,こ,62,-4.5,k,o,None
40,ん,62,-4.5,None,None,N
40,な,69,2.5,n,a,None
40,に,67,0.5,n,i,None
40,も,71,4.5,m,o,None
40,し,63,-3.5,sh,i,None
40,あ,63,-3.5,None,a,None
40,わ,70,3.5,w,a,None
40,せ,68,1.5,s,e,None
40,だ,72,5.5,d,a,None
41,い,64,-2.0,None,i,None
41,つ,64,-2.0,ts,u,None
41,も,64,-2.0,m,o,None
41,の,63,-3.0,n,o,None
41,お,63,-3.0,None,o,None
41,は,66,0.0,w,a,None
41,よ,63,-3.0,y,o,None
41,お,66,0.0,None,o,None
41,で,64,-2.0,d,e,None
41,さ,63,-3.0,s,a,None
41,え,64,-2.0,None,e,None
41,あ,64,-2.0,None,a,None
41,た,71,5.0,t,a,None
41,り,69,3.0,r,i,None
41,ま,68,2.0,m,a,None
41,え,64,-2.0,None,e,None
41,じゃ,61,-5.0,j,a,None
41,な,59,-7.0,n,a,None
41,く,66,0.0,k,u,None
41,て,64,-2.0,t,e,None
41,す,61,-5.0,s,u,None
41,て,64,-2.0,t,e,None
41,き,61,-5.0,k,i,None
41,な,64,-2.0,n,a,None
41,き,61,-5.0,k,i,None
41,せ,64,-2.0,s,e,None
41,き,66,0.0,k,i,None
41,だ,68,2.0,d,a,None
41,っ,68,2.0,d,a,None
41,た,69,3.0,t,a,None
41,ん,68,2.0,None,None,N
41,だ,64,-2.0,d,a,None
41,ね,66,0.0,n,e,None
41,す,64,-2.0,s,u,None
41,こ,64,-2.0,k,o,None
41,し,64,-2.0,sh,i,None
41,て,63,-3.0,t,e,None
41,れ,63,-3.0,r,e,None
41,く,66,0.0,k,u,None
41,さ,63,-3.0,s,a,None
41,い,66,0.0,None,i,None
41,け,64,-2.0,k,e,None
41,れ,63,-3.0,r,e,None
41,ど,64,-2.0,d,o,None
41,ちゃ,64,-2.0,ch,a,None
41,ん,71,5.0,None,None,N
41,と,69,3.0,t,o,None
41,つ,68,2.0,ts,u,None
41,た,64,-2.0,t,a,None
41,え,61,-5.0,None,e,None
41,た,59,-7.0,t,a,None
41,い,66,0.0,None,i,None
41,よ,64,-2.0,y,o,None
41,き,61,-5.0,k,i,None
41,み,69,3.0,m,i,None
41,に,68,2.0,n,i,None
41,あ,64,-2.0,None,a,None
41,り,59,-7.0,r,i,None
41,が,66,0.0,g,a,None
41,と,64,-2.0,t,o,None
41,ひ,64,-2.0,h,i,None
41,と,66,0.0,t,o,None
41,り,68,2.0,r,i,None
41,よ,61,-5.0,y,o,None
41,り,61,-5.0,r,i,None
41,ふ,61,-5.0,f,u,None
41,た,68,2.0,t,a,None
41,り,66,0.0,r,i,None
41,で,66,0.0,d,e,None
41,ふ,63,-3.0,f,u,None
41,た,64,-2.0,t,a,None
41,り,66,0.0,r,i,None
41,よ,66,0.0,y,o,None
41,り,71,5.0,r,i,None
41,も,69,3.0,m,o,None
41,み,68,2.0,m,i,None
41,ん,66,0.0,None,None,N
41,な,64,-2.0,n,a,None
41,で,68,2.0,d,e,None
41,つ,69,3.0,ts,u,None
41,な,68,2.0,n,a,None
41,い,64,-2.0,None,i,None
41,だ,61,-5.0,d,a,None
41,き,61,-5.0,k,i,None
41,ず,64,-2.0,z,u,None
41,な,68,2.0,n,a,None
41,わ,66,0.0,w,a,None
41,そ,66,0.0,s,o,None
41,い,64,-2.0,None,i,None
41,つ,66,0.0,ts,u,None
41,ま,67,1.0,m,a,None
41,で,66,0.0,d,e,None
41,も,67,1.0,m,o,None
41,か,67,1.0,k,a,None
41,わ,66,0.0,w,a,None
41,ら,67,1.0,r,a,None
41,な,67,1.0,n,a,None
41,い,67,1.0,n,a,None
41,め,67,1.0,m,e,None
41,も,69,3.0,m,o,None
41,り,67,1.0,r,i,None
41,あ,69,3.0,None,a,None
41,る,71,5.0,r,u,None
41,は,66,0.0,w,a,None
41,じ,68,2.0,j,i,None
41,め,70,4.0,m,e,None
41,て,66,0.0,t,e,None
41,の,73,7.0,n,o,None
41,ど,73,7.0,d,o,None
41,き,73,7.0,k,i,None
41,ど,71,5.0,d,o,None
41,き,70,4.0,k,i,None
41,お,68,2.0,None,o,None
41,も,66,0.0,m,o,None
41,い,61,-5.0,None,i,None
41,だ,66,0.0,d,a,None
41,し,73,7.0,sh,i,None
41,て,73,7.0,t,e,None
41,な,70,4.0,n,a,None
41,に,71,5.0,n,i,None
41,も,73,7.0,m,o,None
41,か,66,0.0,k,a,None
41,も,66,0.0,m,o,None
41,か,70,4.0,k,a,None
41,が,71,5.0,g,a,None
41,や,73,7.0,y,a,None
41,い,66,0.0,None,i,None
41,て,66,0.0,t,e,None
41,む,61,-5.0,m,u,None
41,て,63,-3.0,t,e,None
41,き,65,-1.0,k,i,None
41,に,66,0.0,n,i,None
41,だ,70,4.0,d,a,None
41,っ,70,4.0,d,a,None
41,て,70,4.0,t,e,None
41,な,71,5.0,n,a,None
41,れ,70,4.0,r,e,None
41,た,68,2.0,t,a,None
41,こ,66,0.0,k,o,None
41,れ,68,2.0,r,e,None
41,か,70,4.0,k,a,None
41,ら,66,0.0,r,a,None
41,も,73,7.0,m,o,None
41,ど,73,7.0,d,o,None
41,ん,73,7.0,d,o,None
41,な,71,5.0,n,a,None
41,み,70,4.0,m,i,None
41,ら,68,2.0,r,a,None
41,い,66,0.0,None,i,None
41,が,61,-5.0,g,a,None
41,き,66,0.0,k,i,None
41,て,73,7.0,t,e,None
41,も,73,7.0,m,o,None
41,お,70,4.0,None,o,None
41,も,71,5.0,m,o,None
41,い,73,7.0,None,i,None
41,で,66,0.0,d,e,None
41,わ,66,0.0,w,a,None
41,む,70,4.0,m,u,None
41,ね,71,5.0,n,e,None
41,の,73,7.0,n,o,None
41,な,66,0.0,n,a,None
41,か,66,0.0,k,a,None
41,き,63,-3.0,k,i,None
41,ら,63,-3.0,r,a,None
41,き,65,-1.0,k,i,None
41,ら,66,0.0,r,a,None
41,き,63,-3.0,k,i,None
41,ら,70,4.0,r,a,None
41,め,71,5.0,m,e,None
41,い,70,4.0,None,i,None
41,て,68,2.0,t,e,None
41,い,66,0.0,None,i,None
41,る,65,-1.0,r,u,None
41,よ,66,0.0,y,o,None
41,い,62,-4.0,None,i,None
41,つ,68,2.0,ts,u,None
41,ま,66,0.0,m,a,None
41,で,64,-2.0,d,e,None
41,も,66,0.0,m,o,None
41,ず,61,-5.0,z,u,None
41,っ,61,-5.0,z,u,None
41,と,66,0.0,t,o,None
41,ぷ,62,-4.0,p,u,None
41,り,62,-4.0,r,i,None
41,ぱ,68,2.0,p,a,None
41,ら,66,0.0,r,a,None
41,ど,64,-2.0,d,o,None
41,え,71,5.0,None,e,None
41,が,64,-2.0,g,a,None
41,お,64,-2.0,None,o,None
41,で,64,-2.0,d,e,None
41,ち,69,3.0,ch,i,None
41,い,62,-4.0,None,i,None
41,ず,62,-4.0,z,u,None
41,ぴ,62,-4.0,p,i,None
41,い,66,0.0,None,i,None
41,す,67,1.0,s,u,None
41,さ,66,0.0,s,a,None
41,い,67,1.0,None,i,None
41,ん,69,3.0,None,None,N
41,な,67,1.0,n,a,None
41,ら,69,3.0,r,a,None
41,べ,71,5.0,b,e,None
41,せ,64,-2.0,s,e,None
41,つ,64,-2.0,ts,u,None
41,な,64,-2.0,n,a,None
41,の,67,1.0,n,o,None
41,と,66,0.0,t,o,None
41,き,62,-4.0,k,i,None
41,お,59,-7.0,None,o,None
41,か,64,-2.0,k,a,None
41,け,64,-2.0,k,e,None
41,が,64,-2.0,g,a,None
41,え,67,1.0,None,e,None
41,の,69,3.0,n,o,None
41,な,71,5.0,n,a,None
41,い,66,0.0,None,i,None
41,と,62,-4.0,t,o,None
41,き,59,-7.0,k,i,None
41,お,64,-2.0,None,o,None
41,え,64,-2.0,None,e,None
41,い,64,-2.0,None,e,None
41,え,67,1.0,None,e,None
41,ん,67,1.0,None,e,None
41,に,67,1.0,n,i,None
41,の,67,1.0,n,o,None
41,こ,67,1.0,k,o,None
41,し,69,3.0,sh,i,None
41,た,71,5.0,t,a,None
41,い,71,5.0,None,i,None
41,い,69,3.0,None,i,None
42,お,69,1.0,None,o,None
42,き,69,1.0,k,i,None
42,ん,69,1.0,k,i,None
42,だ,69,1.0,d,a,None
