song,lyric,dur,BPM
20,き,0.5,175
20,す,0.5,175
20,き,0.5,175
20,す,0.5,175
20,きす,0.75,175
20,ね,0.5,175
20,き,0.5,175
20,す,0.5,175
20,き,0.5,175
20,す,0.5,175
20,きす,0.75,175
20,ぜ,1.0,175
20,ん,0.5,175
20,りょ,1.0,175
20,く,1.0,175
20,し,1.5,175
20,い,0.5,175
20,そ,1.0,175
20,お,1.0,175
20,い,0.5,175
20,そ,1.0,175
20,が,0.5,175
20,ば,1.0,175
20,じゅん,1.0,175
20,あい,1.0,175
20,ちゅ,0.5,175
20,う,0.75,175
20,きょ,0.5,175
20,お,0.5,175
20,も,0.5,175
20,うぃ,0.5,175
20,ん,1.0,175
20,く,1.0,175
20,で,1.0,175
20,しゅ,0.5,175
20,ん,0.5,175
20,さ,0.5,175
20,つ,0.75,175
20,あ,0.5,175
20,い,1.0,175
20,し,0.5,175
20,て,1.0,175
20,る,1.0,175
20,の,1.0,175
20,さ,0.5,175
20,い,1.0,175
20,ん,5.75,175
21,む,1.0,172
21,く,1.0,172
21,ち,0.5,172
21,な,2.0,172
21,は,0.5,172
21,あ,0.5,172
21,と,0.5,172
21,ひ,1.0,172
21,ら,1.0,172
21,い,1.0,172
21,た,0.5,172
21,ら,1.5,172
21,す,0.5,172
21,す,0.5,172
21,も,4.0,172
21,こ,1.0,172
21,え,1.0,172
21,あ,1.0,172
21,わ,3.0,172
21,せ,0.5,172
21,て,1.5,172
21,き,1.0,172
21,ら,1.0,172
21,き,0.5,172
21,ら,2.0,172
21,し,0.5,172
21,て,0.5,172
21,い,0.5,172
21,る,1.0,172
21,じ,1.0,172
21,ぶ,1.0,172
21,ん,0.5,172
21,お,1.5,172
21,つ,0.5,172
21,か,0.5,172
21,も,4.5,172
21,だ,1.0,172
21,い,1.0,172
21,す,1.0,172
21,き,1.0,172
21,な,0.5,172
21,こ,1.0,172
21,と,0.5,172
21,し,0.5,172
21,よ,2.25,172
21,か,0.5,172
21,ち,0.5,172
21,か,1.0,172
21,ま,0.5,172
21,け,1.0,172
21,だ,1.0,172
21,なん,1.0,172
21,て,1.5,172
21,かん,1.0,172
21,け,1.0,172
21,な,0.5,172
21,い,1.0,172
21,じゃ,0.5,172
21,な,0.5,172
21,い,1.5,172
21,さ,1.0,172
21,て,0.5,172
21,と,0.5,172
21,て,0.5,172
21,つ,1.0,172
21,な,0.5,172
21,い,0.5,172
21,で,0.5,172
21,へい,1.0,172
21,じゃんぷ,3.5,172
21,ぱ,1.0,172
21,てぃ,0.5,172
21,い,0.5,172
21,わ,0.5,172
21,は,0.5,172
21,じ,3.0,172
21,ま,0.5,172
21,る,3.25,172
21,れっつ,1.0,172
21,だんす,1.0,172
21,わん,1.0,172
21,つ,1.0,172
21,すり,1.0,172
21,み,1.0,172
21,ら,0.5,172
21,い,0.5,172
21,え,1.5,172
21,そ,1.0,172
21,ず,1.0,172
21,っ,1.0,172
21,と,1.0,172
21,み,1.0,172
21,ん,0.5,172
21,な,0.5,172
21,で,1.5,172
21,ぜっ,1.0,172
21,たい,1.0,172
21,あ,1.0,172
21,き,0.5,172
21,ら,1.5,172
21,め,1.0,172
21,た,1.0,172
21,く,1.0,172
21,ない,3.0,172
21,か,0.5,172
21,ら,1.5,172
21,れっつ,1.0,172
21,しん,1.0,172
21,どぅ,1.0,172
21,まい,1.0,172
21,べす,1.0,172
21,あ,0.5,172
21,し,0.5,172
21,た,0.5,172
21,わ,1.5,172
21,きっ,1.0,172
21,と,1.0,172
21,か,0.75,172
21,が,0.75,172
21,や,0.5,172
21,い,1.25,172
21,て,0.5,172
21,る,1.0,172
21,ち,1.0,172
21,か,0.5,172
21,ら,1.5,172
21,あ,0.5,172
21,わ,1.0,172
21,せ,0.5,172
21,て,1.5,172
21,と,0.5,172
21,き,1.0,172
21,め,0.5,172
21,き,1.0,172
21,さ,1.0,172
21,が,1.5,172
21,し,1.0,172
21,て,1.0,172
21,く,1.0,172
21,つ,0.5,172
21,か,0.5,172
21,み,1.0,172
21,と,0.5,172
21,ろ,0.5,172
21,ぷ,1.0,172
21,り,0.5,172
21,ぱ,1.0,172
21,ら,1.0,172
21,う,0.5,172
21,ま,0.5,172
21,く,0.5,172
21,い,0.5,172
21,か,0.5,172
21,な,0.5,172
21,い,1.25,172
21,と,0.5,172
21,か,2.0,172
21,す,0.5,172
21,れ,0.5,172
21,ち,0.5,172
21,が,0.5,172
21,い,0.5,172
21,ば,0.5,172
21,か,1.5,172
21,り,0.5,172
21,で,2.0,172
21,だ,0.5,172
21,め,0.5,172
21,に,0.5,172
21,な,0.5,172
21,り,0.5,172
21,そ,0.5,172
21,お,1.0,172
21,な,1.0,172
21,と,1.0,172
21,き,0.5,172
21,わ,0.5,172
21,い,1.5,172
21,しょ,0.5,172
21,に,4.0,172
21,ふ,0.5,172
21,た,0.5,172
21,つ,1.0,172
21,お,0.5,172
21,り,1.0,172
21,の,0.5,172
21,ゆ,1.0,172
21,め,1.0,172
21,お,0.5,172
21,か,1.0,172
21,な,0.5,172
21,え,1.0,172
21,よ,1.0,172
21,お,2.25,172
21,え,1.25,172
21,が,0.5,172
21,お,4.0,172
21,う,1.0,172
21,け,1.25,172
21,と,0.5,172
21,ろ,5.0,172
21,そ,1.0,172
21,お,1.0,172
21,いっ,1.0,172
21,しょ,1.0,172
21,に,1.0,172
21,う,1.0,172
21,た,0.5,172
21,い,0.5,172
21,たい,1.5,172
21,ね,1.0,172
21,いっ,1.0,172
21,しょ,1.0,172
21,に,1.0,172
21,お,1.0,172
21,ど,0.5,172
21,り,0.5,172
21,たい,1.5,172
21,ぜっ,1.0,172
21,たい,1.0,172
21,あ,1.0,172
21,き,0.5,172
21,ら,1.5,172
21,め,1.0,172
21,な,0.5,172
21,い,1.0,172
21,よ,4.5,172
21,れっつ,1.0,172
21,ごう,1.0,172
22,さ,0.5,182
22,が,0.75,182
22,し,0.5,182
22,に,0.75,182
22,ゆ,0.5,182
22,こ,5.875,182
22,み,0.5,182
22,は,0.75,182
22,て,0.5,182
22,ぬ,0.75,182
22,み,0.5,182
22,らい,4.875,182
22,なん,1.0,182
22,ど,0.5,182
22,き,1.0,182
22,ず,1.0,182
22,つ,0.5,182
22,け,0.5,182
22,ら,1.0,182
22,れ,0.5,182
22,て,0.5,182
22,も,2.5,182
22,そ,0.5,182
22,の,0.5,182
22,い,1.0,182
22,た,1.0,182
22,み,1.0,182
22,の,0.5,182
22,ぶん,1.5,182
22,だ,0.5,182
22,け,0.75,182
22,き,0.5,182
22,の,0.5,182
22,お,1.0,182
22,よ,1.0,182
22,り,0.875,182
22,つ,0.5,182
22,よく,1.25,182
22,な,0.5,182
22,っ,1.375,182
22,て,0.5,182
22,る,2.0,182
22,ぼ,0.5,182
22,く,0.5,182
22,た,0.5,182
22,ち,1.0,182
22,わ,0.75,182
22,ひ,0.5,182
22,と,0.5,182
22,り,1.0,182
22,な,0.5,182
22,ん,0.5,182
22,か,0.75,182
22,じゃ,0.5,182
22,ない,1.5,182
22,か,0.5,182
22,ん,0.5,182
22,じ,1.0,182
22,て,1.0,182
22,く,1.0,182
22,れ,0.5,182
22,る,1.5,182
22,な,0.5,182
22,ら,0.75,182
22,も,0.5,182
22,お,0.5,182
22,い,1.0,182
22,ち,1.0,182
22,ど,1.0,182
22,わ,0.5,182
22,らっ,1.0,182
22,て,1.375,182
22,ほ,0.5,182
22,しい,2.0,182
22,い,0.5,182
22,ま,1.0,182
22,で,0.5,182
22,き,0.5,182
22,る,0.5,182
22,こ,1.0,182
22,と,1.0,182
22,ひっ,0.75,182
22,し,0.5,182
22,に,0.5,182
22,や,0.5,182
22,る,1.0,182
22,し,0.5,182
22,か,1.0,182
22,な,1.0,182
22,いん,1.0,182
22,だ,1.0,182
22,よ,1.0,182
22,そ,0.5,182
22,れ,1.25,182
22,が,0.5,182
22,い,1.375,182
22,き,0.5,182
22,るっ,1.25,182
22,て,0.5,182
22,ゆ,0.75,182
22,こ,0.5,182
22,と,4.375,182
22,さ,0.5,182
22,が,0.75,182
22,し,0.5,182
22,に,0.75,182
22,ゆ,0.5,182
22,こ,2.875,182
22,ど,0.5,182
22,ん,1.0,182
22,な,0.5,182
22,に,1.0,182
22,は,1.0,182
22,て,1.0,182
22,なく,1.0,182
22,て,1.0,182
22,も,0.5,182
22,し,0.5,182
22,ん,0.75,182
22,じ,0.5,182
22,て,1.0,182
22,ゆ,0.5,182
22,こ,2.875,182
22,そ,0.5,182
22,だ,0.75,182
22,て,0.5,182
22,て,0.5,182
22,き,0.5,182
22,た,0.75,182
22,お,0.75,182
22,も,1.0,182
22,い,1.25,182
22,げん,0.75,182
22,かい,0.75,182
22,こ,1.5,182
22,え,1.5,182
22,て,0.75,182
22,は,1.0,182
22,し,1.0,182
22,り,1.0,182
22,ぬい,1.25,182
22,て,1.25,182
22,やっ,0.75,182
22,と,0.5,182
22,そ,1.0,182
22,の,1.0,182
22,さ,1.0,182
22,き,0.5,182
22,に,1.875,182
22,み,1.0,182
22,え,1.0,182
22,る,1.0,182
22,み,0.5,182
22,らい,1.0,182
22,お,1.0,182
22,ゆ,0.5,182
22,め,0.5,182
22,と,0.75,182
22,よ,0.5,182
22,ぶ,1.0,182
22,ん,1.0,182
22,だ,4.875,182
22,ふ,0.5,182
22,ま,0.5,182
22,れ,0.5,182
22,て,0.5,182
22,お,0.5,182
22,ら,1.0,182
22,れ,0.75,182
22,て,0.75,182
22,き,0.875,182
22,ず,1.25,182
22,つ,0.5,182
22,け,0.5,182
22,ら,0.5,182
22,れ,3.25,182
22,そ,0.5,182
22,れ,0.5,182
22,で,0.5,182
22,も,0.5,182
22,は,0.5,182
22,な,0.75,182
22,さ,1.0,182
22,な,1.0,182
22,かっ,0.875,182
22,た,1.0,182
22,ゆ,0.5,182
22,め,0.5,182
22,で,0.5,182
22,しょ,4.375,182
22,つ,0.5,182
22,よ,0.5,182
22,い,0.5,182
22,ま,0.5,182
22,な,0.5,182
22,ざ,0.75,182
22,し,1.0,182
22,で,1.0,182
22,い,1.0,182
22,ま,1.5,182
22,ま,0.5,182
22,え,0.5,182
22,お,0.5,182
22,む,0.5,182
22,く,1.5,182
22,き,0.5,182
22,み,0.5,182
22,と,0.5,182
22,いっ,1.5,182
22,しょ,0.5,182
22,に,3.875,182
22,さあ,0.875,182
22,か,0.5,182
22,け,2.5,182
22,だ,0.5,182
22,そ,0.5,182
22,お,4.375,182
23,ど,0.5,190
23,き,0.5,190
23,ど,0.5,190
23,き,1.25,190
23,し,1.0,190
23,た,0.5,190
23,い,1.0,190
23,よ,1.5,190
23,は,0.5,190
23,し,1.0,190
23,れ,1.5,190
23,こ,0.5,190
23,れ,0.5,190
23,か,0.5,190
23,ら,1.5,190
23,は,0.5,190
23,じ,0.5,190
23,ま,0.5,190
23,る,1.25,190
23,た,0.5,190
23,か,1.5,190
23,ら,0.5,190
23,も,0.75,190
23,の,0.75,190
23,お,0.75,190
23,み,0.75,190
23,つ,0.75,190
23,け,0.5,190
23,よ,3.0,190
23,だい,1.0,190
23,えっ,1.0,190
23,と,0.5,190
23,お,1.0,190
23,す,1.0,190
23,るっ,0.5,190
23,て,0.75,190
23,き,2.0,190
23,め,1.5,190
23,た,2.75,190
23,ら,0.5,190
23,い,0.5,190
23,しゅ,0.5,190
23,う,1.75,190
23,か,0.5,190
23,ら,0.5,190
23,に,1.0,190
23,き,0.5,190
23,め,0.75,190
23,た,1.0,190
23,ば,0.5,190
23,い,0.75,190
23,と,0.75,190
23,が,1.5,190
23,え,1.0,190
23,り,1.0,190
23,の,1.0,190
23,こ,2.0,190
23,ん,1.0,190
23,び,0.5,190
23,に,2.75,190
23,よ,0.5,190
23,け,0.5,190
23,て,1.75,190
23,と,0.5,190
23,お,0.5,190
23,ま,1.0,190
23,わ,0.5,190
23,り,1.0,190
23,し,0.5,190
23,た,0.5,190
23,り,2.75,190
23,お,0.5,190
23,め,1.0,190
23,あ,0.5,190
23,て,1.0,190
23,の,1.25,190
23,ふ,1.0,190
23,く,1.0,190
23,ほ,0.5,190
23,し,1.0,190
23,い,0.5,190
23,の,2.25,190
23,あ,0.5,190
23,と,1.0,190
23,す,0.5,190
23,こ,1.0,190
23,し,1.25,190
23,の,1.0,190
23,が,1.0,190
23,ま,0.5,190
23,ん,1.0,190
23,な,0.5,190
23,の,1.25,190
23,つ,1.0,190
23,よ,0.5,190
23,い,1.0,190
23,お,1.25,190
23,も,1.0,190
23,い,1.0,190
23,わ,0.75,190
23,ぜっ,1.0,190
23,たい,0.75,190
23,か,0.5,190
23,な,1.5,190
23,う,0.5,190
23,よ,1.5,190
23,そ,1.5,190
23,れ,0.5,190
23,も,1.0,190
23,じょ,0.5,190
23,し,1.0,190
23,りょ,0.5,190
23,く,1.0,190
23,で,1.0,190
23,しょ,2.25,190
23,がん,1.0,190
23,ばっ,1.0,190
23,て,0.5,190
23,ゆ,0.75,190
23,こ,1.5,190
23,い,0.5,190
23,そ,0.5,190
23,が,0.5,190
23,し,1.5,190
23,ま,0.5,190
23,い,0.5,190
23,に,0.5,190
23,ち,1.25,190
23,た,1.0,190
23,の,0.5,190
23,し,1.0,190
23,も,1.5,190
23,い,0.5,190
23,つ,0.75,190
23,か,1.5,190
23,え,0.5,190
23,が,0.5,190
23,お,0.5,190
23,に,1.5,190
23,な,0.5,190
23,る,0.5,190
23,と,0.5,190
23,い,1.75,190
23,い,0.5,190
23,ね,1.25,190
23,どん,1.0,190
23,な,1.0,190
23,と,0.5,190
23,き,1.0,190
23,も,1.5,190
23,こ,0.5,190
23,お,0.5,190
23,か,0.5,190
23,い,1.5,190
23,し,0.5,190
23,た,0.5,190
23,く,0.5,190
23,ない,1.5,190
23,わ,1.0,190
23,た,1.0,190
23,し,0.75,190
23,に,0.75,190
23,な,0.75,190
23,る,0.75,190
23,た,0.5,190
23,め,0.5,190
23,に,3.25,190
23,わ,1.0,190
23,く,0.5,190
23,わ,0.75,190
23,く,1.0,190
23,し,1.0,190
23,た,1.0,190
23,い,1.0,190
23,た,0.5,190
23,か,0.5,190
23,ら,0.5,190
23,も,0.75,190
23,の,0.5,190
23,ど,0.75,190
23,こ,0.75,190
23,に,0.5,190
23,あ,0.75,190
23,る,0.75,190
23,の,0.5,190
23,も,0.75,190
23,をっ,0.75,190
23,と,0.5,190
23,さ,0.75,190
23,が,0.75,190
23,そ,0.5,190
23,お,3.25,190
24,へい,0.9375,172
24,ぼん,1.0,172
24,な,0.25,172
24,ひ,1.0,172
24,び,0.5625,172
24,に,1.375,172
24,あ,0.5,172
24,き,0.5,172
24,ちゃ,0.5,172
24,っ,0.75,172
24,た,0.5,172
24,の,1.0,172
24,な,1.0,172
24,ら,1.5,172
24,こ,1.0,172
24,こ,1.0,172
24,ろ,0.75,172
24,き,0.5,172
24,が,0.9375,172
24,え,0.75,172
24,て,0.75,172
24,あ,0.9375,172
24,そ,0.75,172
24,び,1.0,172
24,に,1.5,172
24,ゆ,0.5,172
24,こ,0.75,172
24,み,0.5,172
24,ん,1.5,172
24,な,0.5,172
24,で,1.5,172
24,ご,0.5,172
24,き,0.5,172
24,げん,1.0,172
24,な,0.5,172
24,みゅ,1.0,172
24,う,0.5,172
24,じっく,1.4375,172
24,き,0.5,172
24,こ,0.5,172
24,え,0.5,172
24,る,0.75,172
24,み,0.5,172
24,ら,0.9375,172
24,い,0.75,172
24,の,1.5,172
24,さ,1.0,172
24,い,1.0,172
24,し,1.0,172
24,ん,0.5,172
24,え,0.9375,172
24,り,1.0,172
24,あ,1.25,172
24,い,0.5,172
24,ち,0.5,172
24,ば,0.5,172
24,ん,0.5,172
24,の,0.5,172
24,り,0.5,172
24,し,0.9375,172
24,よ,0.75,172
24,お,1.75,172
24,ちゃ,1.25,172
24,あ,0.5,172
24,む,1.0,172
24,ぽ,0.5,172
24,いん,1.5,172
24,と,0.5,172
24,わ,0.75,172
24,と,0.5,172
24,び,0.75,172
24,き,0.5,172
24,り,1.0,172
24,の,0.5,172
24,すまい,1.25,172
24,と,1.0,172
24,も,0.75,172
24,だ,0.75,172
24,ち,0.5,172
24,み,0.9375,172
24,ん,1.0,172
24,な,0.75,172
24,あ,0.5,172
24,つ,1.0,172
24,まっ,0.75,172
24,て,1.5,172
24,か,0.5,172
24,ね,1.0,172
24,お,0.5,172
24,な,1.0,172
24,ら,1.0,172
24,し,1.0,172
24,た,0.5,172
24,ら,2.6875,172
24,み,0.5,172
24,ら,0.75,172
24,く,0.5,172
24,る,0.9375,172
24,どり,1.0,172
24,ま,1.25,172
24,に,0.5,172
24,じ,0.5,172
24,い,0.5,172
24,ろ,0.5,172
24,に,0.75,172
24,か,0.5,172
24,が,1.0,172
24,や,0.75,172
24,く,1.5,172
24,ゆ,1.0,172
24,め,1.0,172
24,お,1.0,172
24,み,0.5,172
24,つ,0.9375,172
24,け,1.0,172
24,に,1.0,172
24,ゆ,0.75,172
24,こ,2.1875,172
24,き,0.5,172
24,ら,0.5,172
24,き,0.5,172
24,ら,0.9375,172
24,と,0.5,172
24,き,0.5,172
24,め,0.75,172
24,い,0.5,172
24,た,0.5,172
24,ら,1.1875,172
24,お,0.5,172
24,も,0.5,172
24,い,1.0,172
24,の,0.5,172
24,ま,0.5,172
24,ま,0.75,172
24,た,0.5,172
24,の,0.75,172
24,しん,1.0,172
24,じゃ,0.5,172
24,え,0.75,172
24,き,1.0,172
24,み,0.5,172
24,と,1.0,172
24,な,1.0,172
24,ら,1.25,172
24,ど,0.75,172
24,こ,1.0,172
24,ま,1.0,172
24,で,0.5,172
24,も,0.9375,172
24,ゆ,0.75,172
24,け,1.0,172
24,る,1.0,172
24,よ,2.1875,172
24,お,0.5,172
24,わ,0.5,172
24,ら,0.5,172
24,な,1.0,172
24,い,0.5,172
24,も,0.5,172
24,の,0.75,172
24,が,0.5,172
24,た,0.5,172
24,り,1.1875,172
24,す,0.5,172
24,た,0.75,172
24,と,0.5,172
24,し,1.0,172
24,よ,1.0,172
24,お,1.0,172
24,ぷ,0.5,172
24,り,0.5,172
24,ぱ,0.5,172
24,ら,0.9375,172
24,ど,0.75,172
24,り,1.0,172
24,む,0.75,172
24,ぱ,0.5,172
24,れど,1.0,172
25,ま,0.5,148
25,ち,1.0,148
25,こ,0.5,148
25,が,1.0,148
25,れ,1.0,148
25,た,2.5,148
25,き,0.5,148
25,せ,1.0,148
25,つ,0.5,148
25,が,1.0,148
25,く,1.0,148
25,る,2.5,148
25,ど,0.5,148
25,こ,1.0,148
25,に,0.5,148
25,で,1.0,148
25,か,1.0,148
25,け,1.5,148
25,よ,0.5,148
25,お,0.5,148
25,な,0.5,148
25,つ,0.5,148
25,の,1.5,148
25,だ,0.5,148
25,い,1.5,148
25,あ,0.5,148
25,り,2.5,148
25,う,0.5,148
25,み,1.0,148
25,に,0.5,148
25,ゆ,1.0,148
25,こ,1.0,148
25,お,2.5,148
25,や,0.5,148
25,ま,1.0,148
25,が,0.5,148
25,い,1.0,148
25,い,1.0,148
25,の,2.5,148
25,か,0.5,148
25,み,1.0,148
25,あ,0.5,148
25,わ,1.0,148
25,ない,1.0,148
25,ふ,1.5,148
25,た,0.5,148
25,り,0.5,148
25,ま,0.5,148
25,じ,0.5,148
25,もん,1.5,148
25,だ,0.5,148
25,い,1.5,148
25,あ,0.5,148
25,り,1.5,148
25,そ,0.5,148
25,お,0.5,148
25,ぞ,0.5,148
25,お,1.5,148
25,し,0.5,148
25,て,0.5,148
25,み,0.5,148
25,て,1.5,148
25,な,0.5,148
25,つ,0.5,148
25,わ,0.5,148
25,やっ,1.0,148
25,ぱ,0.5,148
25,り,0.5,148
25,う,0.5,148
25,み,1.0,148
25,で,0.5,148
25,しょ,1.5,148
25,み,0.5,148
25,ず,0.5,148
25,ぎ,0.5,148
25,に,1.5,148
25,き,0.5,148
25,が,0.5,148
25,え,0.5,148
25,た,1.0,148
25,わ,0.5,148
25,た,0.5,148
25,し,1.5,148
25,ひ,0.5,148
25,と,1.0,148
25,り,0.5,148
25,じ,0.5,148
25,め,0.5,148
25,に,1.0,148
25,し,1.0,148
25,た,0.5,148
25,い,0.5,148
25,で,0.5,148
25,しょ,1.0,148
25,な,0.25,148
25,つ,0.25,148
25,の,1.0,148
25,き,1.0,148
25,み,1.0,148
25,と,0.5,148
25,め,1.0,148
25,ら,1.0,148
25,め,0.5,148
25,ら,1.0,148
25,し,0.25,148
25,げ,0.25,148
25,き,1.0,148
25,て,1.0,148
25,き,1.0,148
25,な,0.5,148
25,こ,1.0,148
25,い,0.5,148
25,も,0.5,148
25,よ,0.5,148
25,お,1.0,148
25,う,0.25,148
25,み,0.25,148
25,よ,0.5,148
25,り,0.5,148
25,ふ,0.5,148
25,か,0.5,148
25,い,1.0,148
25,あ,0.5,148
25,い,1.0,148
25,じょ,1.0,148
25,お,0.5,148
25,に,1.0,148
25,お,0.25,148
25,ぼ,0.25,148
25,れ,1.0,148
25,て,1.0,148
25,み,0.5,148
25,た,0.5,148
25,い,0.5,148
25,な,1.0,148
25,つ,0.5,148
25,や,0.5,148
25,す,0.5,148
25,み,1.0,148
25,な,0.25,148
25,つ,0.25,148
25,の,1.0,148
25,き,1.0,148
25,み,1.0,148
25,と,0.5,148
25,は,1.0,148
25,ら,1.0,148
25,は,0.5,148
25,ら,1.0,148
25,と,0.25,148
25,ろ,0.25,148
25,け,1.0,148
25,そ,1.0,148
25,お,1.0,148
25,な,0.5,148
25,こ,1.0,148
25,い,0.5,148
25,ご,0.5,148
25,こ,0.5,148
25,ろ,1.0,148
25,い,0.25,148
25,ち,0.25,148
25,ど,0.5,148
25,か,0.5,148
25,ぎ,0.5,148
25,り,0.5,148
25,の,1.0,148
25,な,0.5,148
25,つ,1.0,148
25,だ,1.0,148
25,か,0.5,148
25,ら,1.0,148
25,ふ,0.5,148
25,た,1.5,148
25,り,0.5,148
25,で,1.0,148
25,と,1.0,148
25,び,0.5,148
25,こ,0.5,148
25,ん,0.5,148
25,で,0.5,148
25,み,0.5,148
25,よっ,1.0,148
25,か,2.0,148
25,さ,1.0,148
25,ま,1.0,148
25,ば,0.5,148
25,け,1.0,148
25,しょん,1.0,148
25,らぶ,4.0,148
26,ひ,1.0,174
26,み,1.0,174
26,つ,0.5,174
26,の,3.0,174
26,と,0.5,174
26,び,0.5,174
26,ら,1.0,174
26,お,0.5,174
26,あ,1.0,174
26,け,0.5,174
26,よ,0.5,174
26,お,2.0,174
26,は,1.0,174
26,ず,1.0,174
26,か,0.75,174
26,し,0.5,174
26,が,1.0,174
26,ら,1.0,174
26,な,1.0,174
26,い,0.5,174
26,で,1.5,174
26,そ,0.5,174
26,こ,0.5,174
26,わ,0.75,174
26,す,0.5,174
26,て,1.0,174
26,き,1.0,174
26,な,1.0,174
26,わん,1.0,174
26,だ,1.0,174
26,らんど,1.5,174
26,だ,1.0,174
26,れ,1.0,174
26,も,0.5,174
26,が,3.0,174
26,み,0.5,174
26,た,0.5,174
26,こ,0.75,174
26,と,0.5,174
26,ない,1.0,174
26,よ,0.5,174
26,お,0.5,174
26,な,2.0,174
26,わ,1.0,174
26,た,1.0,174
26,し,1.0,174
26,だ,0.5,174
26,け,1.0,174
26,の,1.0,174
26,せ,1.0,174
26,か,0.5,174
26,い,1.5,174
26,めい,1.0,174
26,きん,1.0,174
26,ぐ,0.5,174
26,し,1.0,174
26,よ,1.0,174
26,お,2.0,174
26,と,0.5,174
26,も,0.5,174
26,だ,0.5,174
26,ち,0.5,174
26,み,1.0,174
26,つ,1.0,174
26,け,1.0,174
26,て,1.0,174
26,さ,0.5,174
26,そ,0.5,174
26,をっ,1.0,174
26,た,1.0,174
26,ら,2.0,174
26,そ,0.5,174
26,れ,0.5,174
26,わ,1.0,174
26,うん,0.75,174
26,め,0.75,174
26,い,0.5,174
26,の,1.5,174
26,す,0.5,174
26,て,0.75,174
26,え,0.75,174
26,じ,0.5,174
26,え,1.5,174
26,つ,0.5,174
26,な,0.75,174
26,が,0.5,174
26,る,3.0,174
26,さい,1.0,174
26,こ,0.5,174
26,お,0.5,174
26,の,0.5,174
26,ぱ,0.5,174
26,す,0.5,174
26,ぽ,1.0,174
26,お,1.0,174
26,と,4.0,174
26,ゆ,1.0,174
26,め,1.0,174
26,わ,1.75,174
26,か,1.0,174
26,な,0.5,174
26,え,1.0,174
26,る,1.0,174
26,も,1.5,174
26,の,1.0,174
26,ちゃん,1.0,174
26,す,1.0,174
26,に,0.5,174
26,つ,1.0,174
26,な,1.0,174
26,げ,1.0,174
26,よ,1.0,174
26,お,2.0,174
26,あ,1.0,174
26,こ,0.5,174
26,が,1.0,174
26,れ,1.0,174
26,て,1.5,174
26,る,0.5,174
26,あ,1.0,174
26,い,0.5,174
26,ど,1.0,174
26,る,1.0,174
26,め,0.5,174
26,ざ,1.0,174
26,し,0.5,174
26,て,1.0,174
26,みん,1.5,174
26,な,1.0,174
26,で,0.5,174
26,い,1.0,174
26,い,1.0,174
26,しょ,1.5,174
26,に,1.0,174
26,き,1.0,174
26,せ,1.0,174
26,き,0.5,174
26,お,1.0,174
26,こ,1.0,174
26,そ,1.0,174
26,お,1.0,174
26,よ,2.0,174
26,き,0.5,174
26,ら,0.5,174
26,き,0.5,174
26,ら,1.0,174
26,か,1.0,174
26,が,1.0,174
26,や,1.0,174
26,き,0.5,174
26,だ,1.0,174
26,す,2.0,174
26,ぷ,1.0,174
26,り,0.75,174
26,ぱ,0.75,174
26,ら,0.5,174
26,ふぁん,1.0,174
26,た,0.5,174
26,じ,5.5,174
27,あ,1.0,190
27,す,0.5,190
27,お,2.875,190
27,ま,1.0,190
27,だ,1.0,190
27,しん,1.0,190
27,じ,1.0,190
27,て,0.5,190
27,る,1.0,190
27,か,1.0,190
27,ら,2.0,190
27,こ,0.5,190
27,こ,1.0,190
27,ろ,0.5,190
27,つ,1.0,190
27,な,0.5,190
27,ぎ,1.0,190
27,い,1.0,190
27,ま,0.5,190
27,お,1.0,190
27,い,1.0,190
27,き,1.0,190
27,る,5.875,190
27,か,0.75,190
27,す,1.0,190
27,か,0.5,190
27,な,1.0,190
27,ひ,0.5,190
27,か,0.5,190
27,り,1.0,190
27,に,0.75,190
27,き,0.75,190
27,ぼ,0.75,190
27,お,0.5,190
27,と,1.0,190
27,な,0.75,190
27,ず,0.75,190
27,け,0.875,190
27,て,0.75,190
27,だ,1.0,190
27,い,1.0,190
27,じ,0.5,190
27,に,1.0,190
27,ぎゅっ,0.75,190
27,と,0.75,190
27,だき,0.875,190
27,し,2.0,190
27,め,1.875,190
27,た,1.625,190
27,ん,0.5,190
27,だ,1.875,190
27,ぼ,1.0,190
27,く,1.0,190
27,ら,0.5,190
27,わ,1.0,190
27,げん,0.75,190
27,かい,1.0,190
27,なん,1.0,190
27,て,0.75,190
27,み,0.75,190
27,と,1.0,190
27,め,0.5,190
27,ちゃ,1.0,190
27,い,1.0,190
27,な,1.0,190
27,い,1.0,190
27,よ,1.0,190
27,こ,1.0,190
27,こ,1.0,190
27,ろ,0.5,190
27,が,0.75,190
27,う,1.0,190
27,ご,1.0,190
27,け,0.5,190
27,ば,0.5,190
27,み,0.5,190
27,ら,1.5,190
27,い,0.5,190
27,わ,1.5,190
27,か,0.5,190
27,わ,2.0,190
27,る,1.875,190
27,お,1.5,190
27,も,1.5,190
27,い,3.0,190
27,ね,1.5,190
27,が,1.5,190
27,う,3.0,190
27,で,1.25,190
27,じゃ,0.5,190
27,ぶ,1.375,190
27,お,0.5,190
27,い,1.0,190
27,か,0.5,190
27,け,1.0,190
27,さ,1.0,190
27,あ,4.375,190
27,ふ,1.0,190
27,み,1.0,190
27,だ,0.75,190
27,せ,6.875,190
27,さ,0.5,190
27,め,0.5,190
27,ない,1.0,190
27,ゆ,0.5,190
27,め,0.5,190
27,の,2.0,190
27,ほ,0.5,190
