song,lyric,dur,BPM,consonant,vowel,special
42,な,0.5,140,n,a,None
42,や,0.5,140,y,a,None
42,む,0.5,140,m,u,None
42,と,0.5,140,t,o,None
42,き,0.5,140,k,i,None
42,も,0.5,140,m,o,None
42,あ,0.5,140,None,a,None
42,る,0.75,140,r,u,None
42,け,0.75,140,k,e,None
42,れ,0.5,140,r,e,None
42,ど,1.625,140,d,o,None
42,い,0.75,140,None,i,None
42,ま,0.75,140,m,a,None
42,よ,0.5,140,y,o,None
42,り,0.75,140,r,i,None
42,も,0.75,140,m,o,None
42,す,0.5,140,s,u,None
42,き,0.75,140,k,i,None
42,に,0.75,140,n,i,None
42,な,0.5,140,n,a,None
42,る,0.625,140,r,u,None
42,わ,0.5,140,w,a,None
42,た,1.0,140,t,a,None
42,し,0.5,140,sh,i,None
42,ら,0.5,140,r,a,None
42,し,0.25,140,sh,i,None
42,く,1.875,140,k,u,None
42,ば,0.5,140,b,a,None
42,ん,0.5,140,None,None,N
42,ば,0.5,140,b,a,None
42,ん,0.5,140,None,None,N
42,は,0.625,140,w,a,None
42,じ,0.75,140,j,i,None
42,け,0.5,140,k,e,None
42,た,0.8125,140,t,a,None
42,い,0.8125,140,None,i,None
42,た,0.25,140,t,a,None
42,め,0.25,140,m,e,None
42,い,0.5,140,None,i,None
42,き,0.5,140,k,i,None
42,ば,0.5,140,b,a,None
42,か,0.5,140,k,a,None
42,り,0.5,140,r,i,None
42,の,0.5,140,n,o,None
42,そ,0.5,140,s,o,None
42,ん,0.5,140,None,None,N
42,な,0.5,140,n,a,None
42,ま,1.0,140,m,a,None
42,い,0.5,140,None,i,None
42,に,0.25,140,n,i,None
42,ち,1.25,140,ch,i,None
42,た,0.25,140,t,a,None
42,い,0.25,140,None,i,None
42,く,0.5,140,k,u,None
42,つ,0.5,140,ts,u,None
42,し,0.5,140,sh,i,None
42,て,0.5,140,t,e,None
42,る,0.5,140,r,u,None
42,の,1.0,140,n,o,None
42,ちょ,0.5,140,ch,o,None
42,っ,0.5,140,None,None,cl
42,あ,0.25,140,None,a,None
42,ら,0.25,140,r,a,None
42,た,0.5,140,t,a,None
42,な,0.5,140,n,a,None
42,い,0.5,140,None,i,None
42,い,0.5,140,None,i,None
42,ぽ,0.5,140,p,o,None
42,ふ,1.0,140,f,u,None
42,み,0.5,140,m,i,None
42,だ,0.5,140,d,a,None
42,し,0.25,140,sh,i,None
42,て,0.875,140,t,e,None
42,み,0.5,140,m,i,None
42,た,0.75,140,t,a,None
42,い,0.75,140,None,i,None
42,み,0.5,140,m,i,None
42,た,0.75,140,t,a,None
42,い,0.75,140,None,i,None
42,ね,0.5,140,n,e,None
42,そ,0.75,140,s,o,None
42,お,0.75,140,None,o,None
42,で,0.5,140,d,e,None
42,しょ,1.625,140,sh,o,None
42,ま,0.5,140,m,a,None
42,わ,0.5,140,w,a,None
42,り,0.5,140,r,i,None
42,の,0.5,140,n,o,None
42,こ,0.625,140,k,o,None
42,と,0.75,140,t,o,None
42,き,1.0,140,k,i,None
42,に,0.5,140,n,i,None
42,し,0.5,140,sh,i,None
42,て,0.5,140,t,e,None
42,ちょ,0.3125,140,ch,o,None
42,っ,0.3125,140,None,None,cl
42,と,0.75,140,t,o,None
42,た,0.5,140,t,a,None
42,し,1.0,140,sh,i,None
42,か,0.5,140,k,a,None
42,め,1.0,140,m,e,None
42,て,1.0,140,t,e,None
42,る,2.125,140,r,u,None
42,す,1.0,140,s,u,None
42,こ,0.25,140,k,o,None
42,し,0.25,140,sh,i,None
42,ゆ,0.75,140,y,u,None
42,う,0.75,140,None,u,None
42,き,0.5,140,k,i,None
42,が,1.5,140,g,a,None
42,ほ,0.5,140,h,o,None
42,し,0.75,140,sh,i,None
42,い,0.75,140,None,i,None
42,の,0.5,140,n,o,None
42,に,1.5,140,n,i,None
42,み,0.5,140,m,i,None
42,ら,0.75,140,r,a,None
42,い,0.75,140,None,i,None
42,ね,0.5,140,n,e,None
42,が,0.75,140,g,a,None
42,い,0.75,140,None,i,None
42,き,0.5,140,k,i,None
42,た,0.75,140,t,a,None
42,い,0.75,140,None,i,None
42,し,0.5,140,sh,i,None
42,て,0.75,140,t,e,None
42,る,0.875,140,r,u,None
42,りょ,1.0,140,ry,o,None
42,て,0.5,140,t,e,None
42,ひ,0.5,140,h,i,None
42,ろ,0.25,140,r,o,None
42,げ,0.375,140,g,e,None
42,て,0.75,140,t,e,None
42,ど,0.5,140,d,o,None
42,こ,0.75,140,k,o,None
42,ま,0.75,140,m,a,None
42,で,0.5,140,d,e,None
42,も,1.625,140,m,o,None
42,お,0.625,140,None,o,None
42,き,0.375,140,k,i,None
42,ん,0.375,140,None,None,N
42,だ,0.5,140,d,a,None
42,さ,0.3125,140,s,a,None
42,ん,0.3125,140,None,None,N
42,き,1.0,140,k,i,None
42,ら,0.5,140,r,a,None
42,き,0.5,140,k,i,None
42,ら,0.5,140,r,a,None
42,ぐ,0.3125,140,g,u,None
42,っ,0.3125,140,None,None,cl
42,で,0.4375,140,d,e,None
42,い,0.4375,140,None,i,None
42,な,0.5,140,n,a,None
42,や,0.5,140,y,a,None
42,む,0.5,140,m,u,None
42,と,0.5,140,t,o,None
42,き,0.5,140,k,i,None
42,も,0.5,140,m,o,None
42,あ,0.5,140,None,a,None
42,る,0.625,140,r,u,None
42,け,0.75,140,k,e,None
42,れ,0.5,140,r,e,None
42,ど,1.625,140,d,o,None
42,い,0.75,140,None,i,None
42,ま,0.75,140,m,a,None
42,よ,0.5,140,y,o,None
42,り,0.75,140,r,i,None
42,も,0.75,140,m,o,None
42,す,0.5,140,s,u,None
42,き,0.75,140,k,i,None
42,に,0.75,140,n,i,None
42,な,0.5,140,n,a,None
42,る,0.625,140,r,u,None
42,わ,0.5,140,w,a,None
42,た,1.0,140,t,a,None
42,し,0.5,140,sh,i,None
42,ら,0.5,140,r,a,None
42,し,0.25,140,sh,i,None
42,く,1.75,140,k,u,None
42,か,0.5,140,k,a,None
42,が,0.75,140,g,a,None
42,や,0.75,140,y,a,None
42,い,0.5,140,None,i,None
42,て,1.625,140,t,e,None
42,ら,0.3125,140,r,a,None
42,い,0.3125,140,None,i,None
42,ふぃ,0.75,140,f,i,None
42,ざ,0.5,140,z,a,None
42,ぱ,0.625,140,p,a,None
42,てぃ,0.75,140,t,i,None
42,き,1.0,140,k,i,None
42,ら,0.5,140,r,a,None
42,き,0.5,140,k,i,None
42,ら,0.5,140,r,a,None
42,ぐ,0.3125,140,g,u,None
42,っ,0.3125,140,None,None,cl
42,で,0.4375,140,d,e,None
42,い,0.4375,140,None,i,None
42,と,0.5,140,t,o,None
42,き,0.5,140,k,i,None
42,に,0.5,140,n,i,None
42,な,0.5,140,n,a,None
42,み,0.5,140,m,i,None
42,だ,0.5,140,d,a,None
42,こ,0.5,140,k,o,None
42,ぼ,0.75,140,b,o,None
42,れ,0.75,140,r,e,None
42,て,0.5,140,t,e,None
42,も,1.625,140,m,o,None
42,い,0.75,140,None,i,None
42,ま,0.75,140,m,a,None
42,よ,0.5,140,y,o,None
42,り,0.75,140,r,i,None
42,も,0.75,140,m,o,None
42,す,0.5,140,s,u,None
42,き,0.75,140,k,i,None
42,に,0.75,140,n,i,None
42,な,0.5,140,n,a,None
42,る,0.625,140,r,u,None
42,わ,0.5,140,w,a,None
42,た,1.0,140,t,a,None
42,し,0.5,140,sh,i,None
42,ら,0.5,140,r,a,None
42,し,0.25,140,sh,i,None
42,く,1.875,140,k,u,None
42,ば,0.5,140,b,a,None
42,ん,0.5,140,None,None,N
42,ば,0.5,140,b,a,None
42,ん,0.5,140,None,None,N
42,は,0.75,140,w,a,None
42,じ,0.75,140,j,i,None
42,け,0.5,140,k,e,None
42,た,0.8125,140,t,a,None
42,い,0.8125,140,None,i,None
43,ね,0.75,150,n,e,None
43,ね,1.0,150,n,e,None
43,そ,0.5,150,s,o,None
43,こ,0.5,150,k,o,None
43,の,0.5,150,n,o,None
43,め,1.0,150,m,e,None
43,ん,0.5,150,None,None,N
43,ず,1.5,150,z,u,None
43,げ,0.5,150,g,e,None
43,ん,0.5,150,None,None,N
43,き,1.0,150,k,i,None
43,た,1.0,150,t,a,None
43,り,1.0,150,r,i,None
43,て,1.0,150,t,e,None
43,な,0.5,150,n,a,None
43,い,1.5,150,None,i,None
43,こ,0.25,150,k,o,None
43,え,0.5,150,None,e,None
43,も,0.5,150,m,o,None
43,っ,0.5,150,None,None,cl
43,と,0.5,150,t,o,None
43,あ,0.5,150,None,a,None
43,そ,0.5,150,s,o,None
43,ん,0.5,150,None,None,N
43,で,0.5,150,d,e,None
43,わ,1.0,150,w,a,None
43,ら,0.5,150,r,a,None
43,っ,0.5,150,None,None,cl
43,て,1.0,150,t,e,None
43,せ,0.5,150,s,e,None
43,か,0.5,150,k,a,None
43,い,0.5,150,None,i,None
43,の,0.5,150,n,o,None
43,ね,0.5,150,n,e,None
43,つ,0.5,150,ts,u,None
43,りょ,0.5,150,ry,o,None
43,お,1.0,150,None,o,None
43,あ,0.5,150,None,a,None
43,げ,1.0,150,g,e,None
43,て,0.5,150,t,e,None
43,こ,1.5,150,k,o,None
43,す,0.5,150,s,u,None
43,ぽ,0.5,150,p,o,None
43,お,0.5,150,None,o,None
43,つ,0.5,150,ts,u,None
43,に,0.5,150,n,i,None
43,が,0.5,150,g,a,None
43,て,0.5,150,t,e,None
43,ど,0.5,150,d,o,None
43,りょ,1.0,150,ry,o,None
43,く,0.5,150,k,u,None
43,さ,1.5,150,s,a,None
43,も,0.5,150,m,o,None
43,て,0.5,150,t,e,None
43,の,1.0,150,n,o,None
43,ほ,1.0,150,h,o,None
43,そ,1.0,150,s,o,None
43,ま,1.0,150,m,a,None
43,あ,0.5,150,None,a,None
43,ちょ,1.5,150,ch,o,None
43,の,0.5,150,n,o,None
43,と,0.5,150,t,o,None
43,ぜ,0.25,150,z,e,None
43,つ,0.25,150,ts,u,None
43,ぼ,0.5,150,b,o,None
43,つ,0.5,150,ts,u,None
43,か,0.5,150,k,a,None
43,れ,0.5,150,r,e,None
43,た,1.0,150,t,a,None
43,ま,0.5,150,m,a,None
43,る,1.5,150,r,u,None
43,い,0.5,150,None,i,None
43,つ,0.5,150,ts,u,None
43,か,0.5,150,k,a,None
43,む,0.5,150,m,u,None
43,く,0.5,150,k,u,None
43,わ,0.5,150,w,a,None
43,れ,0.5,150,r,e,None
43,る,0.25,150,r,u,None
43,っ,0.25,150,None,None,cl
43,て,0.5,150,t,e,None
43,し,1.0,150,sh,i,None
43,ん,0.5,150,None,None,N
43,じ,0.5,150,j,i,None
43,て,0.5,150,t,e,None
43,る,0.5,150,r,u,None
43,お,0.5,150,None,o,None
43,と,0.5,150,t,o,None
43,こ,0.5,150,k,o,None
43,っ,0.5,150,None,None,cl
43,て,2.0,150,t,e,None
43,た,1.0,150,t,a,None
43,い,0.5,150,None,i,None
43,へ,0.5,150,None,e,None
43,ん,0.5,150,None,None,N
43,ね,0.5,150,n,e,None
43,お,0.5,150,None,o,None
43,と,0.5,150,t,o,None
43,こ,0.5,150,k,o,None
43,っ,0.5,150,None,None,cl
43,て,1.0,150,t,e,None
43,つ,1.0,150,ts,u,None
43,ら,0.5,150,r,a,None
43,い,0.5,150,None,i,None
43,の,0.5,150,n,o,None
43,ね,1.5,150,n,e,None
43,お,1.0,150,None,o,None
43,な,0.5,150,n,a,None
43,じ,0.5,150,j,i,None
43,じゃ,1.0,150,j,a,None
43,な,0.5,150,n,a,None
43,く,0.5,150,k,u,None
43,て,1.0,150,t,e,None
43,い,0.5,150,None,i,None
43,い,1.0,150,None,i,None
43,や,0.5,150,y,a,None
43,っ,1.0,150,None,None,cl
43,ぱ,2.0,150,p,a,None
43,り,1.0,150,r,i,None
43,お,1.0,150,None,o,None
43,と,0.5,150,t,o,None
43,こ,0.5,150,k,o,None
43,っ,0.5,150,None,None,cl
43,て,1.0,150,t,e,None
43,と,0.5,150,t,o,None
43,く,0.5,150,k,u,None
43,い,0.5,150,None,i,None
43,な,1.0,150,n,a,None
43,も,0.5,150,m,o,None
43,の,0.5,150,n,o,None
43,み,0.5,150,m,i,None
43,つ,0.5,150,ts,u,None
43,け,0.5,150,k,e,None
43,て,0.5,150,t,e,None
43,しょ,1.0,150,sh,o,None
43,お,1.0,150,None,o,None
43,ぶ,1.0,150,b,u,None
43,だ,1.0,150,d,a,None
43,す,1.0,150,s,u,None
43,す,0.5,150,s,u,None
43,め,0.5,150,m,e,None
43,お,1.0,150,None,o,None
43,と,0.5,150,t,o,None
43,こ,1.5,150,k,o,None
43,お,1.0,150,None,o,None
43,り,0.5,150,r,i,None
43,じ,0.5,150,j,i,None
43,な,1.0,150,n,a,None
43,る,0.5,150,r,u,None
43,で,1.5,150,d,e,None
43,あ,1.0,150,None,a,None
43,い,0.5,150,None,i,None
43,と,0.5,150,t,o,None
43,ゆ,1.0,150,y,u,None
43,め,0.5,150,m,e,None
43,お,0.5,150,None,o,None
43,つ,1.0,150,ts,u,None
43,ば,0.5,150,b,a,None
43,さ,0.5,150,s,a,None
43,に,0.5,150,n,i,None
43,は,0.5,150,w,a,None
43,ば,0.5,150,b,a,None
43,た,0.5,150,t,a,None
43,け,3.5,150,k,e,None
44,わ,1.5,173,w,a,None
44,ず,1.5,173,z,u,None
44,か,1.5,173,k,a,None
44,な,2.75,173,n,a,None
44,ひ,0.5,173,h,i,None
44,か,1.0,173,k,a,None
44,り,0.5,173,r,i,None
44,の,1.0,173,n,o,None
44,な,0.5,173,n,a,None
44,か,0.5,173,k,a,None
44,に,2.0,173,n,i,None
44,し,1.0,173,sh,i,None
44,あ,1.0,173,None,a,None
44,わ,0.75,173,w,a,None
44,せ,1.0,173,s,e,None
44,お,1.0,173,None,o,None
44,え,1.5,173,None,e,None
44,が,1.5,173,g,a,None
44,い,1.5,173,None,i,None
44,た,1.5,173,t,a,None
44,ゆ,1.5,173,y,u,None
44,き,1.5,173,k,i,None
44,か,2.0,173,k,a,None
44,う,2.75,173,None,u,None
44,き,0.5,173,k,i,None
44,ぼ,1.0,173,b,o,None
44,お,0.5,173,None,o,None
44,や,1.0,173,y,a,None
44,ゆ,0.5,173,y,u,None
44,め,0.5,173,m,e,None
44,わ,2.25,173,w,a,None
44,こ,1.0,173,k,o,None
44,わ,1.0,173,w,a,None
44,れ,0.75,173,r,e,None
44,て,2.0,173,t,e,None
44,な,2.5,173,n,a,None
44,い,0.5,173,None,i,None
44,の,0.5,173,n,o,None
44,に,3.25,173,n,i,None
44,か,1.0,173,k,a,None
44,な,0.5,173,n,a,None
44,う,1.25,173,None,u,None
44,よ,1.0,173,y,o,None
44,お,0.5,173,None,o,None
44,に,1.0,173,n,i,None
44,つ,1.0,173,ts,u,None
44,よ,0.5,173,y,o,None
44,く,1.0,173,k,u,None
44,ね,0.75,173,n,e,None
44,が,0.5,173,g,a,None
44,う,0.75,173,None,u,None
44,や,1.0,173,y,a,None
44,み,0.5,173,m,i,None
44,の,0.75,173,n,o,None
44,な,1.0,173,n,a,None
44,か,0.5,173,k,a,None
44,に,1.0,173,n,i,None
44,と,1.0,173,t,o,None
44,び,0.5,173,b,i,None
44,こ,0.75,173,k,o,None
44,む,0.75,173,m,u,None
44,た,0.5,173,t,a,None
44,び,1.0,173,b,i,None
44,ふ,0.5,173,f,u,None
44,み,0.5,173,m,i,None
44,だ,0.5,173,d,a,None
44,し,0.5,173,sh,i,None
44,た,3.25,173,t,a,None
44,き,0.5,173,k,i,None
44,が,1.0,173,g,a,None
44,し,0.75,173,sh,i,None
44,て,1.0,173,t,e,None
44,い,0.75,173,None,i,None
44,た,2.75,173,t,a,None
44,ぜ,0.5,173,z,e,None
44,つ,1.0,173,ts,u,None
44,ぼ,1.0,173,b,o,None
44,お,1.0,173,None,o,None
44,に,1.0,173,n,i,None
44,ま,1.5,173,m,a,None
44,け,1.25,173,k,e,None
44,た,0.75,173,t,a,None
44,く,0.75,173,k,u,None
44,な,1.0,173,n,a,None
44,い,0.25,173,None,i,None
44,か,0.5,173,k,a,None
44,ら,0.5,173,r,a,None
44,あ,3.75,173,None,a,None
44,き,1.0,173,k,i,None
44,ら,1.0,173,r,a,None
44,め,1.5,173,m,e,None
44,く,1.5,173,k,u,None
44,せ,0.75,173,s,e,None
44,か,1.0,173,k,a,None
44,い,1.0,173,None,i,None
44,が,1.0,173,g,a,None
44,し,0.375,173,sh,i,None
44,っ,0.375,173,None,None,cl
44,こ,1.5,173,k,o,None
44,く,1.0,173,k,u,None
44,に,0.75,173,n,i,None
44,き,1.0,173,k,i,None
44,え,0.75,173,None,e,None
44,た,1.0,173,t,a,None
44,っ,0.75,173,None,None,cl
44,て,1.75,173,t,e,None
44,い,1.75,173,None,i,None
44,つ,1.75,173,ts,u,None
44,か,1.25,173,k,a,None
44,か,0.75,173,k,a,None
44,が,0.5,173,g,a,None
44,や,0.5,173,y,a,None
44,き,1.0,173,k,i,None
44,み,0.75,173,m,i,None
44,せ,0.5,173,s,e,None
44,る,1.0,173,r,u,None
44,ひ,0.75,173,h,i,None
44,び,1.5,173,b,i,None
44,き,1.5,173,k,i,None
44,あ,1.0,173,None,a,None
44,わ,1.0,173,w,a,None
44,せ,0.75,173,s,e,None
44,た,0.75,173,t,a,None
44,こ,1.0,173,k,o,None
44,ど,1.5,173,d,o,None
44,お,1.25,173,None,o,None
44,だ,0.75,173,d,a,None
44,け,1.0,173,k,e,None
44,お,0.75,173,None,o,None
44,た,1.0,173,t,a,None
44,ど,1.0,173,d,o,None
44,を,0.75,173,None,o,None
44,っ,0.75,173,None,None,cl
44,て,2.0,173,t,e,None
44,い,1.25,173,None,i,None
44,き,0.5,173,k,i,None
44,る,0.5,173,r,u,None
44,い,1.0,173,None,i,None
44,み,0.5,173,m,i,None
44,お,1.0,173,None,o,None
44,さ,1.0,173,s,a,None
44,が,2.0,173,g,a,None
44,し,1.25,173,sh,i,None
44,た,7.25,173,t,a,None
44,さ,1.0,173,s,a,None
44,が,2.0,173,g,a,None
44,し,1.25,173,sh,i,None
44,た,7.25,173,t,a,None
44,だ,0.75,173,d,a,None
44,き,1.0,173,k,i,None
44,し,1.0,173,sh,i,None
44,め,1.0,173,m,e,None
44,て,0.75,173,t,e,None
44,た,1.0,173,t,a,None
44,ゆ,1.0,173,y,u,None
44,め,1.0,173,m,e,None
44,の,0.5,173,n,o,None
44,か,0.75,173,k,a,None
44,ぎ,1.0,173,g,i,None
44,お,3.25,173,None,o,None
44,と,0.75,173,t,o,None
44,き,1.0,173,k,i,None
44,は,1.0,173,w,a,None
44,な,0.75,173,n,a,None
44,て,0.75,173,t,e,None
44,ば,1.0,173,b,a,None
44,い,0.75,173,None,i,None
44,つ,0.75,173,ts,u,None
44,か,0.5,173,k,a,None
44,わ,1.5,173,w,a,None
44,に,0.5,173,n,i,None
44,じ,0.5,173,j,i,None
44,が,0.5,173,g,a,None
44,う,0.5,173,None,u,None
44,ま,0.5,173,m,a,None
44,れ,0.5,173,r,e,None
44,る,0.5,173,r,u,None
44,よ,1.5,173,y,o,None
44,に,1.25,173,n,i,None
44,き,0.5,173,k,i,None
44,み,1.25,173,m,i,None
44,と,1.25,173,t,o,None
44,か,1.0,173,k,a,None
44,な,1.0,173,n,a,None
44,え,1.0,173,None,e,None
44,ら,1.0,173,r,a,None
44,れ,1.0,173,r,e,None
44,る,0.75,173,r,u,None
44,か,0.5,173,k,a,None
44,ら,1.25,173,r,a,None
44,た,0.5,173,t,a,None
44,し,1.0,173,sh,i,None
44,か,0.5,173,k,a,None
44,な,1.0,173,n,a,None
44,み,0.5,173,m,i,None
44,ら,0.5,173,r,a,None
44,い,0.5,173,None,i,None
44,は,1.0,173,w,a,None
44,し,1.0,173,sh,i,None
44,り,1.0,173,r,i,None
44,ぬ,1.25,173,n,u,None
44,け,1.5,173,k,e,None
44,る,0.5,173,r,u,None
44,よ,0.5,173,y,o,None
44,う,2.5,173,None,u,None
44,こ,1.0,173,k,o,None
44,わ,0.75,173,w,a,None
44,く,0.75,173,k,u,None
44,て,1.0,173,t,e,None
44,も,3.75,173,m,o,None
45,い,0.75,190,None,i,None
45,つ,1.0,190,ts,u,None
45,も,1.0,190,m,o,None
45,か,0.5,190,k,a,None
45,っ,0.5,190,None,None,cl
45,こ,0.5,190,k,o,None
45,つ,0.5,190,ts,u,None
45,け,0.5,190,k,e,None
45,て,0.5,190,t,e,None
45,る,0.5,190,r,u,None
45,け,0.5,190,k,e,None
45,ど,0.5,190,d,o,None
45,き,1.0,190,k,i,None
45,み,1.0,190,m,i,None
45,の,1.0,190,n,o,None
45,は,0.5,190,w,a,None
45,に,0.5,190,n,i,None
45,か,0.5,190,k,a,None
45,む,0.5,190,m,u,None
45,か,0.5,190,k,a,None
45,お,0.5,190,None,o,None
45,が,0.5,190,g,a,None
45,で,1.0,190,d,e,None
45,み,0.5,190,m,i,None
45,な,0.5,190,n,a,None
45,い,0.5,190,None,i,None
45,ふ,1.25,190,f,u,None
45,り,1.0,190,r,i,None
45,で,1.0,190,d,e,None
45,な,1.0,190,n,a,None
45,が,1.5,190,g,a,None
45,め,0.5,190,m,e,None
45,て,1.0,190,t,e,None
45,た,0.5,190,t,a,None
45,の,3.0,190,n,o,None
45,い,1.0,190,None,i,None
45,つ,1.0,190,ts,u,None
45,も,1.0,190,m,o,None
45,き,0.5,190,k,i,None
45,ず,0.5,190,z,u,None
45,か,0.5,190,k,a,None
45,れ,0.5,190,r,e,None
45,な,0.5,190,n,a,None
45,い,0.5,190,None,i,None
45,よ,1.0,190,y,o,None
45,に,1.0,190,n,i,None
45,く,1.0,190,k,u,None
45,そ,1.0,190,s,o,None
45,の,1.0,190,n,o,None
45,な,0.5,190,n,a,None
45,か,0.5,190,k,a,None
45,で,0.5,190,d,e,None
45,ふ,0.5,190,f,u,None
45,た,0.5,190,t,a,None
45,り,0.5,190,r,i,None
45,じゃ,0.5,190,j,a,None
45,れ,0.5,190,r,e,None
45,あ,0.25,190,None,a,None
45,っ,0.25,190,None,None,cl
45,て,0.75,190,t,e,None
45,ひ,0.5,190,h,i,None
45,と,1.0,190,t,o,None
45,り,1.25,190,r,i,None
45,た,1.0,190,t,a,None
45,の,1.0,190,n,o,None
45,し,1.0,190,sh,i,None
45,ん,1.0,190,None,None,N
45,で,0.5,190,d,e,None
45,い,1.0,190,None,i,None
45,る,0.5,190,r,u,None
45,の,2.0,190,n,o,None
45,ふ,0.5,190,f,u,None
45,い,1.0,190,None,i,None
45,の,1.0,190,n,o,None
45,あ,1.5,190,None,a,None
45,め,1.5,190,m,e,None
45,に,1.5,190,n,i,None
45,ず,0.5,190,z,u,None
45,ぶ,0.5,190,b,u,None
45,ぬ,0.5,190,n,u,None
45,れ,1.0,190,r,e,None
45,の,1.0,190,n,o,None
45,き,1.5,190,k,i,None
45,み,1.5,190,m,i,None
45,と,1.5,190,t,o,None
45,そ,0.5,190,s,o,None
45,ら,0.5,190,r,a,None
45,お,0.5,190,None,o,None
45,な,0.5,190,n,a,None
45,が,0.5,190,g,a,None
45,め,1.0,190,m,e,None
45,ひ,1.25,190,h,i,None
45,か,1.5,190,k,a,None
45,る,1.5,190,r,u,None
45,す,0.5,190,s,u,None
45,ま,0.5,190,m,a,None
45,い,0.5,190,None,i,None
45,る,0.5,190,r,u,None
45,に,1.0,190,n,i,None
45,きゅ,1.0,190,ky,u,None
45,ん,1.0,190,None,None,N
45,きゅ,1.0,190,ky,u,None
45,ん,0.5,190,None,None,N
45,し,1.0,190,sh,i,None
45,ちゃ,0.5,190,ch,a,None
45,っ,0.5,190,None,None,cl
45,て,0.5,190,t,e,None
45,る,1.0,190,r,u,None
45,は,1.0,190,w,a,None
45,な,0.5,190,n,a,None
45,し,1.0,190,sh,i,None
45,か,1.0,190,k,a,None
45,け,1.0,190,k,e,None
45,る,1.0,190,r,u,None
45,た,1.0,190,t,a,None
45,び,1.0,190,b,i,None
45,た,1.0,190,t,a,None
45,か,0.5,190,k,a,None
45,な,1.0,190,n,a,None
45,り,0.5,190,r,i,None
45,が,0.5,190,g,a,None
45,と,1.0,190,t,o,None
45,ま,0.5,190,m,a,None
45,ら,0.5,190,r,a,None
45,な,0.5,190,n,a,None
45,い,1.0,190,None,i,None
45,し,1.0,190,sh,i,None
45,ず,0.5,190,z,u,None
45,く,1.0,190,k,u,None
45,が,1.0,190,g,a,None
45,は,1.0,190,w,a,None
45,じ,1.0,190,j,i,None
45,け,1.0,190,k,e,None
45,て,1.0,190,t,e,None
45,こ,0.5,190,k,o,None
45,い,0.5,190,None,i,None
45,の,0.5,190,n,o,None
45,お,1.0,190,None,o,None
45,と,0.5,190,t,o,None
45,に,0.5,190,n,i,None
45,な,0.5,190,n,a,None
45,る,2.25,190,r,u,None
45,な,1.0,190,n,a,None
45,が,0.5,190,g,a,None
45,れ,1.5,190,r,e,None
45,る,0.5,190,r,u,None
45,ち,0.75,190,ch,i,None
45,ん,0.75,190,None,None,N
45,も,0.5,190,m,o,None
45,く,1.0,190,k,u,None
45,も,1.0,190,m,o,None
45,き,0.5,190,k,i,None
45,み,0.5,190,m,i,None
45,と,0.5,190,t,o,None
45,い,1.0,190,None,i,None
45,れ,0.5,190,r,e,None
45,ば,0.5,190,b,a,None
45,は,1.0,190,w,a,None
45,れ,0.5,190,r,e,None
45,に,0.5,190,n,i,None
45,な,0.5,190,n,a,None
45,る,1.0,190,r,u,None
45,よ,1.0,190,y,o,None
45,わ,0.5,190,w,a,None
45,む,1.0,190,m,u,None
45,し,0.5,190,sh,i,None
45,の,0.5,190,n,o,None
45,わ,1.0,190,w,a,None
45,た,0.5,190,t,a,None
45,し,0.5,190,sh,i,None
45,に,1.0,190,n,i,None
45,も,1.0,190,m,o,None
45,ちゃ,0.5,190,ch,a,None
45,ん,0.5,190,None,None,N
45,す,0.5,190,s,u,None
45,お,1.0,190,None,o,None
45,く,0.5,190,k,u,None
45,だ,0.5,190,d,a,None
45,さ,0.5,190,s,a,None
45,い,2.25,190,None,i,None
46,す,0.25,97,s,u,None
46,こ,0.5,97,k,o,None
46,し,0.5,97,sh,i,None
46,は,0.5,97,w,a,None
46,だ,0.5,97,d,a,None
46,ざ,0.5,97,z,a,None
46,む,0.25,97,m,u,None
46,い,0.625,97,None,i,None
46,は,0.25,97,w,a,None
46,る,0.25,97,r,u,None
46,か,0.25,97,k,a,None
46,ぜ,0.25,97,z,e,None
46,に,0.25,97,n,i,None
46,ふ,0.5,97,f,u,None
46,れ,0.25,97,r,e,None
46,た,1.625,97,t,a,None
46,きょ,0.25,97,ky,o,None
46,お,0.5,97,None,o,None
46,が,0.5,97,g,a,None
46,ほ,0.5,97,h,o,None
46,ん,0.5,97,None,None,N
46,と,0.5,97,t,o,None
46,お,0.25,97,None,o,None
46,に,0.625,97,n,i,None
46,お,0.25,97,None,o,None
46,わ,0.25,97,w,a,None
46,か,0.25,97,k,a,None
46,れ,0.25,97,r,e,None
46,の,0.25,97,n,o,None
46,ひ,0.5,97,h,i,None
46,な,0.25,97,n,a,None
46,ん,0.5,97,None,None,N
46,だ,0.25,97,d,a,None
46,ね,0.875,97,n,e,None
46,き,0.25,97,k,i,None
46,ふ,0.5,97,f,u,None
46,る,0.5,97,r,u,None
46,し,0.5,97,sh,i,None
46,た,0.5,97,t,a,None
46,ふ,0.375,97,f,u,None
46,く,0.25,97,k,u,None
46,も,0.625,97,m,o,None
46,み,0.25,97,m,i,None
46,わ,0.25,97,w,a,None
46,た,0.25,97,t,a,None
46,す,0.25,97,s,u,None
46,け,0.25,97,k,e,None
46,し,0.5,97,sh,i,None
46,き,0.25,97,k,i,None
46,も,0.625,97,m,o,None
46,き,0.25,97,k,i,None
46,い,0.25,97,None,i,None
46,と,0.375,97,t,o,None
46,き,0.25,97,k,i,None
46,い,0.25,97,None,i,None
